index,model,item,sentence_id,correct_form,sentence,incorrect_form,incorrect_sentence,mutation_type,trigger_type,specific_trigger,correct_nll_mean,incorrect_nll_mean,delta,layer_nll_correct,layer_nll_incorrect
40,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 40
sent_id                                                              11
source                https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence      Mae rhai wedi cwestiynu faint sy'n poeni am yr...
correct_form                                                      poeni
lemma                                                             poeni
mutation_type                                                     no_SM
trigger_type                                                no_mutation
specific_trigger                                            no_mutation
token_id                                                            7.0
prev_word                                                          sy'n
incorrect_form                                                    boeni
incorrect_sentence    Mae rhai wedi cwestiynu faint sy'n boeni am yr...
num_diffs                                                             1
Name: 40, dtype: object>",11,poeni,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda chostau byw'n dominyddu'r sgyrsiau.,boeni,Mae rhai wedi cwestiynu faint sy'n boeni am yr hinsawdd erbyn hyn gyda chostau byw'n dominyddu'r sgyrsiau.,no_SM,no_mutation,no_mutation,4.379411690489009,4.600130045096631,0.22071835460762212,"[10.765525570622197, 10.260790824890137, 9.45948311134621, 8.528651855610034, 4.379411690489009]","[10.76829758396855, 10.284978195473, 9.471259435017904, 8.560735402283845, 4.600130045096631]"
41,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 41
sent_id                                                              11
source                https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence      Mae rhai wedi cwestiynu faint sy'n poeni am yr...
correct_form                                                    chostau
lemma                                                              cost
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                   gyda
token_id                                                           14.0
prev_word                                                          gyda
incorrect_form                                                   costau
incorrect_sentence    Mae rhai wedi cwestiynu faint sy'n poeni am yr...
num_diffs                                                             1
Name: 41, dtype: object>",11,chostau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda chostau byw'n dominyddu'r sgyrsiau.,costau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda costau byw'n dominyddu'r sgyrsiau.,AM,L,gyda,4.379411690489009,4.62795271896399,0.24854102847498094,"[10.765525570622197, 10.260790824890137, 9.45948311134621, 8.528651855610034, 4.379411690489009]","[10.760602767650898, 10.279589432936449, 9.530997276306152, 8.641028532615074, 4.62795271896399]"
42,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 42
sent_id                                                              12
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                    nwyrain
lemma                                                           dwyrain
mutation_type                                                        NM
trigger_type                                                          L
specific_trigger                                                     yn
token_id                                                            5.0
prev_word                                                            yn
incorrect_form                                                  dwyrain
incorrect_sentence    Mae Capel Jewin yn dwyrain Llundain yn un o'r ...
num_diffs                                                             1
Name: 42, dtype: object>",12,nwyrain,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,dwyrain,Mae Capel Jewin yn dwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,NM,L,yn,4.932512021958828,5.319188169811083,0.38667614785225535,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.741580714350162, 10.220985288205354, 9.590261003245478, 8.99987558696581, 5.319188169811083]"
43,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 43
sent_id                                                              12
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                     gapeli
lemma                                                            capeli
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                ychydig
token_id                                                           11.0
prev_word                                                       ychydig
incorrect_form                                                   capeli
incorrect_sentence    Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                             1
Name: 43, dtype: object>",12,gapeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,capeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig capeli Cymraeg sydd ar ôl yn y ddinas.,SM,L,ychydig,4.932512021958828,4.816849561631679,-0.11566246032714833,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.71871696472168, 10.188867950439453, 9.511541709899902, 8.911991291046142, 4.816849561631679]"
44,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 44
sent_id                                                              12
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                     ddinas
lemma                                                             dinas
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  def_art_fem_sing_noun
token_id                                                           18.0
prev_word                                                             y
incorrect_form                                                    dinas
incorrect_sentence    Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                             1
Name: 44, dtype: object>",12,ddinas,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,dinas,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y dinas.,SM,MS,def_art_fem_sing_noun,4.932512021958828,5.147618285119534,0.21510626316070613,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.72166160583496, 10.215831985473633, 9.55462490081787, 8.949331455230713, 5.147618285119534]"
45,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 45
sent_id                                                              13
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                     luniau
lemma                                                              llun
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  non_normal_word_order
token_id                                                            3.0
prev_word                                                            na
incorrect_form                                                  lluniau
incorrect_sentence    Mae 'na lluniau o orffennol cythryblus iawn - ...
num_diffs                                                             1
Name: 45, dtype: object>",13,luniau,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,lluniau,Mae 'na lluniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,SM,MS,non_normal_word_order,6.391201298345219,6.343256655064496,-0.04794464328072312,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.774372187527744, 10.321407491510564, 9.752743851054799, 9.160379713231867, 6.343256655064496]"
46,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 46
sent_id                                                              13
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                 cythryblus
lemma                                                        cythyrblus
mutation_type                                                     no_AM
trigger_type                                                no_mutation
specific_trigger                                            no_mutation
token_id                                                            6.0
prev_word                                                     orffennol
incorrect_form                                              chythryblus
incorrect_sentence    Mae 'na luniau o orffennol chythryblus iawn - ...
num_diffs                                                             1
Name: 46, dtype: object>",13,cythryblus,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,chythryblus,Mae 'na luniau o orffennol chythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,no_AM,no_mutation,no_mutation,6.391201298345219,6.4367653001909675,0.04556400184574816,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.7899052993111, 10.38413545359736, 9.804380458334219, 9.211906681890072, 6.4367653001909675]"
47,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 47
sent_id                                                              13
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                  orffennol
lemma                                                        gorffennol
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                      o
token_id                                                            5.0
prev_word                                                             o
incorrect_form                                               gorffennol
incorrect_sentence    Mae 'na luniau o gorffennol cythryblus iawn - ...
num_diffs                                                             1
Name: 47, dtype: object>",13,orffennol,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,gorffennol,Mae 'na luniau o gorffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,SM,L,o,6.391201298345219,6.312760705039615,-0.07844059330560427,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.781884057181221, 10.356278374081565, 9.77399426414853, 9.19453087307158, 6.312760705039615]"
48,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 48
sent_id                                                              13
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                   gyflafan
lemma                                                          cyflafan
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  def_art_fem_sing_noun
token_id                                                           11.0
prev_word                                                        wedi'r
incorrect_form                                                 cyflafan
incorrect_sentence    Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                             1
Name: 48, dtype: object>",13,gyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,cyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r cyflafan fe godwyd capel arall.,SM,MS,def_art_fem_sing_noun,6.391201298345219,6.4693502919240435,0.07814899357882421,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.779851046475498, 10.344664747064764, 9.78112251108343, 9.198455615477128, 6.4693502919240435]"
49,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 49
sent_id                                                              13
source                https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence      Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                     godwyd
lemma                                                            codwyd
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                     fe
token_id                                                           13.0
prev_word                                                            fe
incorrect_form                                                   codwyd
incorrect_sentence    Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                             1
Name: 49, dtype: object>",13,godwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,codwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe codwyd capel arall.,SM,L,fe,6.391201298345219,6.2586597048718,-0.13254159347341954,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.776729708132537, 10.342543187348738, 9.812366527059805, 9.25458114043526, 6.2586597048718]"
50,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 50
sent_id                                                              14
source                https://www.bbc.com/cymrufyw/erthyglau/cn0p1xz...
correct_sentence      Bydd adrannau sydd â pherfformiad isel o ran y...
correct_form                                               pherfformiad
lemma                                                       perfformiad
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                      â
token_id                                                            5.0
prev_word                                                             â
incorrect_form                                              perfformiad
incorrect_sentence    Bydd adrannau sydd â perfformiad isel o ran y ...
num_diffs                                                             1
Name: 50, dtype: object>",14,pherfformiad,Bydd adrannau sydd â pherfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.,perfformiad,Bydd adrannau sydd â perfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.,AM,L,â,4.190236901535707,4.264176088220933,0.0739391866852257,"[10.753956177655388, 10.294434715719785, 9.274711889379164, 8.377379782059613, 4.190236901535707]","[10.74605650060317, 10.296083843006807, 9.268578417160931, 8.3722282297471, 4.264176088220933]"
51,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 51
sent_id                                                              15
source                https://www.bbc.com/cymrufyw/erthyglau/cn0p1xz...
correct_sentence      Bydd polisi newydd yn ceisio cynyddu'r defnydd...
correct_form                                                    Gymraeg
lemma                                                           Cymraeg
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  def_art_fem_sing_noun
token_id                                                            9.0
prev_word                                                           o'r
incorrect_form                                                  Cymraeg
incorrect_sentence    Bydd polisi newydd yn ceisio cynyddu'r defnydd...
num_diffs                                                             1
Name: 51, dtype: object>",15,Gymraeg,Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.,Cymraeg,Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Cymraeg ymysgn staff a chynghorwyr.,SM,MS,def_art_fem_sing_noun,4.232962409655253,4.38016863947823,0.14720622982297638,"[10.749429702758789, 10.278913634163994, 9.393553642999558, 8.355682918003627, 4.232962409655253]","[10.74687975928897, 10.30157084692092, 9.428679557073684, 8.407174746195475, 4.38016863947823]"
52,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 52
sent_id                                                              15
source                https://www.bbc.com/cymrufyw/erthyglau/cn0p1xz...
correct_sentence      Bydd polisi newydd yn ceisio cynyddu'r defnydd...
correct_form                                                chynghorwyr
lemma                                                        cynghorwyr
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                      a
token_id                                                           13.0
prev_word                                                             a
incorrect_form                                               cynghorwyr
incorrect_sentence    Bydd polisi newydd yn ceisio cynyddu'r defnydd...
num_diffs                                                             1
Name: 52, dtype: object>",15,chynghorwyr,Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.,cynghorwyr,Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a cynghorwyr.,AM,L,a,4.232962409655253,4.559095332026482,0.3261329223712286,"[10.749429702758789, 10.278913634163994, 9.393553642999558, 8.355682918003627, 4.232962409655253]","[10.74517560005188, 10.298324537277221, 9.422438812255859, 8.44828372001648, 4.559095332026482]"
53,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 53
sent_id                                                              16
source                https://www.bbc.com/cymrufyw/erthyglau/c79jp7g...
correct_sentence      Mae gyda hi syndrom ofari polycystig (PCOS), s...
correct_form                                                    phwysau
lemma                                                            pwysau
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                     ei
token_id                                                           14.0
prev_word                                                            ei
incorrect_form                                                   pwysau
incorrect_sentence    Mae gyda hi syndrom ofari polycystig (PCOS), s...
num_diffs                                                             1
Name: 53, dtype: object>",16,phwysau,"Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei phwysau.",pwysau,"Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei pwysau.",AM,L,ei,6.562552462924611,6.6462924751368435,0.0837400122122327,"[10.795576702464711, 10.392570452256637, 9.819669420068914, 9.199700962413441, 6.562552462924611]","[10.778356335379861, 10.391619335521352, 9.84481178630482, 9.254407795992764, 6.6462924751368435]"
54,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 54
sent_id                                                              17
source                https://www.bbc.com/cymrufyw/erthyglau/c79jp7g...
correct_sentence      Dywedodd Bethan nad yw'n ymarferol iddi dalu a...
correct_form                                                       dalu
lemma                                                              talu
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                              i_plus_NP
token_id                                                            7.0
prev_word                                                          iddi
incorrect_form                                                     talu
incorrect_sentence    Dywedodd Bethan nad yw'n ymarferol iddi talu a...
num_diffs                                                             1
Name: 54, dtype: object>",17,dalu,Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.,talu,Dywedodd Bethan nad yw'n ymarferol iddi talu am y driniaeth yn y tymor hir.,SM,MS,i_plus_NP,4.487690149082078,4.668455362319946,0.18076521323786832,"[10.724253601498074, 10.177686638302273, 9.454333835177952, 8.696116659376356, 4.487690149082078]","[10.722643110487196, 10.156702306535509, 9.447872479756674, 8.721581670973036, 4.668455362319946]"
55,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 55
sent_id                                                              17
source                https://www.bbc.com/cymrufyw/erthyglau/c79jp7g...
correct_sentence      Dywedodd Bethan nad yw'n ymarferol iddi dalu a...
correct_form                                                  driniaeth
lemma                                                         triniaeth
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  def_art_fem_sing_noun
token_id                                                           10.0
prev_word                                                             y
incorrect_form                                                triniaeth
incorrect_sentence    Dywedodd Bethan nad yw'n ymarferol iddi dalu a...
num_diffs                                                             1
Name: 55, dtype: object>",17,driniaeth,Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.,triniaeth,Dywedodd Bethan nad yw'n ymarferol iddi dalu am y triniaeth yn y tymor hir.,SM,MS,def_art_fem_sing_noun,4.487690149082078,4.6386354466279345,0.1509452975458565,"[10.724253601498074, 10.177686638302273, 9.454333835177952, 8.696116659376356, 4.487690149082078]","[10.720554563734266, 10.191426436106363, 9.469649685753716, 8.708787229326036, 4.6386354466279345]"
56,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 56
sent_id                                                              18
source                https://www.bbc.com/cymrufyw/erthyglau/c3e29x9...
correct_sentence      Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phr...
correct_form                                                   gyfrifol
lemma                                                          cyfrifol
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                 yn_complement_adj_noun
token_id                                                            3.0
prev_word                                                           e'n
incorrect_form                                                 cyfrifol
incorrect_sentence    Oedd e'n cyfrifol am yr ymchwil ar y cyd â Phr...
num_diffs                                                             1
Name: 56, dtype: object>",18,gyfrifol,Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.,cyfrifol,Oedd e'n cyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.,SM,MS,yn_complement_adj_noun,3.7679033603738334,4.444656466736513,0.6767531063626793,"[10.745319478652057, 10.205379990970387, 9.508482596453499, 8.705574736875647, 3.7679033603738334]","[10.748210177702063, 10.242365837097168, 9.633380609400133, 8.940034754136029, 4.444656466736513]"
57,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 57
sent_id                                                              18
source                https://www.bbc.com/cymrufyw/erthyglau/c3e29x9...
correct_sentence      Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phr...
correct_form                                                 Phrifysgol
lemma                                                         prifysgol
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                      â
token_id                                                           11.0
prev_word                                                             â
incorrect_form                                                Prifysgol
incorrect_sentence    Oedd e'n gyfrifol am yr ymchwil ar y cyd â Pri...
num_diffs                                                             1
Name: 57, dtype: object>",18,Phrifysgol,Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.,Prifysgol,Oedd e'n gyfrifol am yr ymchwil ar y cyd â Prifysgol Abertawe.,AM,L,â,3.7679033603738334,3.9499688344076276,0.18206547403379414,"[10.745319478652057, 10.205379990970387, 9.508482596453499, 8.705574736875647, 3.7679033603738334]","[10.728697180747986, 10.206551671028137, 9.50540405511856, 8.719721913337708, 3.9499688344076276]"
58,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 58
sent_id                                                              19
source                https://www.bbc.com/cymrufyw/erthyglau/c3e29x9...
correct_sentence      Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnod...
correct_form                                                   gyhoeddi
lemma                                                          cyhoeddi
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                      i
token_id                                                            6.0
prev_word                                                        wedi'i
incorrect_form                                                 cyhoeddi
incorrect_sentence    Mae ymchwil y tîm wedi'i cyhoeddi yng nghyfnod...
num_diffs                                                             1
Name: 58, dtype: object>",19,gyhoeddi,Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.,cyhoeddi,Mae ymchwil y tîm wedi'i cyhoeddi yng nghyfnodolyn Global Ecology and Conservation.,SM,L,i,6.3022246837615965,6.445521545410156,0.14329686164855993,"[10.79776110649109, 10.392249488830567, 9.792990064620971, 9.158530974388123, 6.3022246837615965]","[10.79711103439331, 10.396708059310914, 9.815611696243286, 9.213922834396362, 6.445521545410156]"
59,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 59
sent_id                                                              19
source                https://www.bbc.com/cymrufyw/erthyglau/c3e29x9...
correct_sentence      Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnod...
correct_form                                               nghyfnodolyn
lemma                                                        cyfnodolyn
mutation_type                                                        NM
trigger_type                                                          L
specific_trigger                                                    yng
token_id                                                            8.0
prev_word                                                           yng
incorrect_form                                               cyfnodolyn
incorrect_sentence    Mae ymchwil y tîm wedi'i gyhoeddi yng cyfnodol...
num_diffs                                                             1
Name: 59, dtype: object>",19,nghyfnodolyn,Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.,cyfnodolyn,Mae ymchwil y tîm wedi'i gyhoeddi yng cyfnodolyn Global Ecology and Conservation.,NM,L,yng,6.3022246837615965,5.763064315444545,-0.5391603683170514,"[10.79776110649109, 10.392249488830567, 9.792990064620971, 9.158530974388123, 6.3022246837615965]","[10.784606983787135, 10.325080269261411, 9.671586438229209, 9.000036540784334, 5.763064315444545]"
60,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 60
sent_id                                                              20
source                https://www.bbc.com/cymrufyw/erthyglau/c302pl8...
correct_sentence      Mae strwythurau diogelu'r amgylchedd yng Ngwen...
correct_form                                                     Ngwent
lemma                                                             Gwent
mutation_type                                                        NM
trigger_type                                                          L
specific_trigger                                                    yng
token_id                                                            6.0
prev_word                                                           yng
incorrect_form                                                    Gwent
incorrect_sentence    Mae strwythurau diogelu'r amgylchedd yng Gwent...
num_diffs                                                             1
Name: 60, dtype: object>",20,Ngwent,Mae strwythurau diogelu'r amgylchedd yng Ngwent wedi'u cryfhau.,Gwent,Mae strwythurau diogelu'r amgylchedd yng Gwent wedi'u cryfhau.,NM,L,yng,4.660696754852931,4.387867055336634,-0.2728296995162971,"[10.786469141642252, 10.247668711344401, 9.379288895924885, 8.474631436665852, 4.660696754852931]","[10.75525099436442, 10.215996932983398, 9.281721083323161, 8.273122851053873, 4.387867055336634]"
61,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 61
sent_id                                                              21
source                https://www.bbc.com/cymrufyw/erthyglau/c302pl8...
correct_sentence      Mae maniffesto'r Blaid Werdd yn dweud mai cynn...
correct_form                                                      Blaid
lemma                                                             plaid
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  def_art_fem_sing_noun
token_id                                                            3.0
prev_word                                                  maniffesto'r
incorrect_form                                                    Plaid
incorrect_sentence    Mae maniffesto'r Plaid Werdd yn dweud mai cynn...
num_diffs                                                             1
Name: 61, dtype: object>",21,Blaid,Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.,Plaid,Mae maniffesto'r Plaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.,SM,MS,def_art_fem_sing_noun,5.149697320328818,5.431239509748088,0.28154218941926956,"[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818]","[10.779882589975992, 10.313777340783012, 9.580171320173475, 8.764520433213976, 5.431239509748088]"
62,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 62
sent_id                                                              21
source                https://www.bbc.com/cymrufyw/erthyglau/c302pl8...
correct_sentence      Mae maniffesto'r Blaid Werdd yn dweud mai cynn...
correct_form                                                      chadw
lemma                                                              cadw
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                      a
token_id                                                           10.0
prev_word                                                             a
incorrect_form                                                     cadw
incorrect_sentence    Mae maniffesto'r Blaid Werdd yn dweud mai cynn...
num_diffs                                                             1
Name: 62, dtype: object>",21,chadw,Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.,cadw,Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a cadw yw'r flaenoriaeth.,AM,L,a,5.149697320328818,5.3036234478155775,0.15392612748675916,"[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818]","[10.770465956793892, 10.323945098453098, 9.557359483506945, 8.716248167885674, 5.3036234478155775]"
63,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 63
sent_id                                                              21
source                https://www.bbc.com/cymrufyw/erthyglau/c302pl8...
correct_sentence      Mae maniffesto'r Blaid Werdd yn dweud mai cynn...
correct_form                                                     cynnal
lemma                                                            cynnal
mutation_type                                                     no_AM
trigger_type                                                no_mutation
specific_trigger                                            no_mutation
token_id                                                            8.0
prev_word                                                           mai
incorrect_form                                                  chynnal
incorrect_sentence    Mae maniffesto'r Blaid Werdd yn dweud mai chyn...
num_diffs                                                             1
Name: 63, dtype: object>",21,cynnal,Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.,chynnal,Mae maniffesto'r Blaid Werdd yn dweud mai chynnal a chadw yw'r flaenoriaeth.,no_AM,no_mutation,no_mutation,5.149697320328818,5.195892075697581,0.04619475536876294,"[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818]","[10.788250181410048, 10.30075110329522, 9.518723752763536, 8.714412503772312, 5.195892075697581]"
64,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of item                                                                 64
sent_id                                                              21
source                https://www.bbc.com/cymrufyw/erthyglau/c302pl8...
correct_sentence      Mae maniffesto'r Blaid Werdd yn dweud mai cynn...
correct_form                                               flaenoriaeth
lemma                                                      blaenoriaeth
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  def_art_fem_sing_noun
token_id                                                           12.0
prev_word                                                          yw'r
incorrect_form                                             blaenoriaeth
incorrect_sentence    Mae maniffesto'r Blaid Werdd yn dweud mai cynn...
num_diffs                                                             1
Name: 64, dtype: object>",21,flaenoriaeth,Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.,blaenoriaeth,Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r blaenoriaeth.,SM,MS,def_art_fem_sing_noun,5.149697320328818,5.046995457675722,-0.10270186265309622,"[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818]","[10.776335610283745, 10.316581620110405, 9.520836406283909, 8.678072770436605, 5.046995457675722]"
