index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
2654,meta-llama/Llama-3.1-8B,cy_ccg_train:01025,leoliad,Dyna leoliad Darren pan dynnodd o'r lluniau yma wrth iddi fachlud ar 9 Awst.,Dyna lleoliad Darren pan dynnodd o'r lluniau yma wrth iddi fachlud ar 9 Awst.,lleoliad,SM,L,Dyna,"[13.96774193548387, 13.445564516129032, 14.431451612903226, 14.182459677419354, 14.639112903225806, 14.69758064516129, 13.879032258064516, 14.185483870967742, 14.171370967741936, 13.875, 13.798387096774194, 13.534274193548388, 14.141129032258064, 13.372983870967742, 13.538306451612904, 13.651209677419354, 13.546370967741936, 13.17741935483871, 12.891129032258064, 12.367943548387096, 12.253024193548388, 12.138104838709678, 12.14616935483871, 12.130040322580646, 12.057459677419354, 11.200604838709678, 10.92641129032258, 10.441028225806452, 9.649193548387096, 9.17641129032258, 7.92414314516129, 6.528654036983367, 4.94047595608619]","[13.997983870967742, 13.425403225806452, 14.356854838709678, 14.252016129032258, 14.723790322580646, 14.766129032258064, 13.993951612903226, 14.173387096774194, 14.29233870967742, 14.024193548387096, 13.965725806451612, 13.48991935483871, 13.9375, 13.411290322580646, 13.558467741935484, 13.627016129032258, 13.641129032258064, 13.221774193548388, 12.920362903225806, 12.413306451612904, 12.315524193548388, 12.152217741935484, 12.180443548387096, 12.100806451612904, 11.956653225806452, 11.04788306451613, 10.775201612903226, 10.316532258064516, 9.503024193548388, 8.925655241935484, 7.535581527217742, 6.033995843702747, 4.72277339812248]"
2655,meta-llama/Llama-3.1-8B,cy_ccg_dev:00239,Nghwmystwyth,"Mae olion cloddfeydd copr o'r cyfnod yma wedi eu darganfod yng Nghwmystwyth, Mynydd Sygun, Mynydd Parys ar Ynys Môn ac yn arbennig ar Ben y Gogarth ger Llandudno, lle roedd siafftiau hyd at ddyfnder o 70 medr.","Mae olion cloddfeydd copr o'r cyfnod yma wedi eu darganfod yng Cwmystwyth, Mynydd Sygun, Mynydd Parys ar Ynys Môn ac yn arbennig ar Ben y Gogarth ger Llandudno, lle roedd siafftiau hyd at ddyfnder o 70 medr.",Cwmystwyth,NM,L,yng,"[13.768258426966293, 13.557233146067416, 13.841994382022472, 13.934691011235955, 14.35884831460674, 14.032303370786517, 13.537219101123595, 13.47120786516854, 13.364817415730338, 13.373595505617978, 13.420294943820224, 13.11938202247191, 13.502106741573034, 13.318469101123595, 13.45435393258427, 13.553019662921349, 13.552668539325843, 12.654845505617978, 12.45259831460674, 11.864466292134832, 12.047050561797754, 11.708567415730338, 11.347261235955056, 10.9375, 10.84497893258427, 10.021462429775282, 9.40014922752809, 8.971295646067416, 8.486369272296349, 7.646677767292837, 5.76336395606566, 3.945472117220418, 2.4050204030583413]","[13.81811797752809, 13.557935393258427, 13.8686797752809, 13.95365168539326, 14.379213483146067, 14.070926966292134, 13.544241573033707, 13.50877808988764, 13.46629213483146, 13.46558988764045, 13.42064606741573, 13.173455056179776, 13.582865168539326, 13.329705056179776, 13.438202247191011, 13.580407303370787, 13.557584269662922, 12.692415730337078, 12.490870786516854, 11.947331460674157, 12.148174157303371, 11.852879213483146, 11.466643258426966, 11.053019662921349, 10.96629213483146, 10.144487359550562, 9.511630969101123, 9.053283005617978, 8.564486042837078, 7.701387212517556, 5.822463132022472, 4.012113592597876, 2.461865178654703]"
2656,meta-llama/Llama-3.1-8B,cy_ccg_train:00041,Gymru,Mae glaw trwm a gwyntoedd cryfion wedi effeithio ar drefniadau teithio wrth i'r Swyddfa Dywydd gyhoeddi dau rybudd ar gyfer rhannau o Gymru ddydd Sadwrn.,Mae glaw trwm a gwyntoedd cryfion wedi effeithio ar drefniadau teithio wrth i'r Swyddfa Dywydd gyhoeddi dau rybudd ar gyfer rhannau o Cymru ddydd Sadwrn.,Cymru,SM,L,o,"[13.6689453125, 13.3955078125, 13.572265625, 14.0498046875, 14.353515625, 14.2666015625, 13.70703125, 14.142578125, 14.0673828125, 14.0048828125, 14.07421875, 13.8212890625, 13.830078125, 13.28515625, 13.23583984375, 13.3974609375, 13.4013671875, 12.08203125, 11.90771484375, 11.54736328125, 11.808837890625, 11.75341796875, 11.50048828125, 11.611572265625, 11.4912109375, 10.10302734375, 9.357177734375, 8.58087158203125, 7.990203857421875, 7.1282958984375, 5.067639708518982, 3.6261106729507446, 2.2384038865566254]","[13.558653846153845, 13.360576923076923, 13.578846153846154, 14.0875, 14.304807692307692, 14.266346153846154, 13.746153846153845, 14.213461538461539, 14.122115384615384, 14.075961538461538, 14.157692307692308, 13.888461538461538, 13.888461538461538, 13.348076923076922, 13.286057692307692, 13.465384615384615, 13.416346153846154, 12.1, 11.908173076923077, 11.5875, 11.844471153846154, 11.830288461538462, 11.565865384615385, 11.685336538461538, 11.538942307692308, 10.248557692307692, 9.439182692307693, 8.624819711538462, 8.031941105769231, 7.229176682692308, 5.176139362041766, 3.7389954787034254, 2.317820270244892]"
2657,meta-llama/Llama-3.1-8B,cy_ccg_train:00021,chyfundrefn,"Hoffem fynegi pryder a siom o glywed nad oes dealltwriaeth na gwaith cychwynnol ar lunio un cymhwyster newydd wedi cychwyn gan eich sefydliad mewn ymateb i ymrwymiadau clir gan y cyn-Weinidog Addysg Huw Lewis, y cyn-Brif Weinidog Carwyn Jones, y Gweinidog Addysg presennol Kirsty Williams a'r Prif Weinidog presennol Mark Drakeford i greu un continwwm dysgu a chyfundrefn asesu Cymraeg.","Hoffem fynegi pryder a siom o glywed nad oes dealltwriaeth na gwaith cychwynnol ar lunio un cymhwyster newydd wedi cychwyn gan eich sefydliad mewn ymateb i ymrwymiadau clir gan y cyn-Weinidog Addysg Huw Lewis, y cyn-Brif Weinidog Carwyn Jones, y Gweinidog Addysg presennol Kirsty Williams a'r Prif Weinidog presennol Mark Drakeford i greu un continwwm dysgu a cyfundrefn asesu Cymraeg.",cyfundrefn,AM,L,a,"[13.559098639455783, 13.0984268707483, 13.381377551020408, 13.674744897959183, 13.893069727891156, 13.95344387755102, 13.537840136054422, 14.244260204081632, 14.225977891156463, 14.409013605442176, 14.186437074829932, 13.866496598639456, 14.266794217687075, 13.741496598639456, 13.56653911564626, 13.72406462585034, 13.403698979591837, 12.53826530612245, 12.167729591836734, 11.948554421768707, 11.891794217687075, 11.734587585034014, 11.99596088435374, 12.185799319727892, 11.767750850340136, 10.998565051020408, 10.28422619047619, 9.580303996598639, 8.504597151360544, 7.517764136904762, 5.752758622980442, 3.8462576055202353, 2.5674169801530384]","[13.58971088435374, 13.140093537414966, 13.355442176870747, 13.654336734693878, 13.896045918367347, 13.957695578231293, 13.509353741496598, 14.217474489795919, 14.202593537414966, 14.369047619047619, 14.17920918367347, 13.866496598639456, 14.276147959183673, 13.742772108843537, 13.54953231292517, 13.728741496598639, 13.405824829931973, 12.531037414965986, 12.189413265306122, 11.934098639455783, 11.884991496598639, 11.73373724489796, 11.993409863945578, 12.16156462585034, 11.73968962585034, 10.97156675170068, 10.252125850340136, 9.545971513605442, 8.480229591836734, 7.496930803571429, 5.752922629012542, 3.8525421505882624, 2.599423652603513]"
2658,meta-llama/Llama-3.1-8B,cy_ccg_test:00508,bersonol,i'w holi'n bersonol?,i'w holi'n personol?,personol,SM,MS,yn_complement_adj_noun,"[13.9875, 13.88125, 13.98125, 14.08125, 14.18125, 14.0125, 14.575, 14.05, 13.925, 13.9875, 13.89375, 13.28125, 13.784375, 13.45, 13.38125, 13.653125, 13.9625, 13.6375, 12.684375, 12.3625, 12.290625, 12.1875, 11.70625, 12.046875, 11.803125, 11.646875, 11.896875, 11.378125, 10.515625, 10.475, 10.33203125, 9.1625, 8.0828125]","[14.541666666666666, 14.3125, 13.79861111111111, 14.166666666666666, 14.472222222222221, 14.020833333333334, 14.805555555555555, 14.840277777777779, 14.70138888888889, 14.534722222222221, 14.340277777777779, 13.70138888888889, 14.270833333333334, 14.152777777777779, 13.73263888888889, 14.097222222222221, 14.527777777777779, 14.083333333333334, 13.395833333333334, 12.930555555555555, 12.79861111111111, 12.82638888888889, 12.45138888888889, 12.57638888888889, 12.42361111111111, 12.256944444444445, 12.590277777777779, 12.01388888888889, 11.652777777777779, 11.809027777777779, 11.614583333333334, 10.04861111111111, 9.034722222222221]"
2659,meta-llama/Llama-3.1-8B,cy_ccg_train:01300,mlynedd,"Mae'r canwr gwerin poblogaidd, sy'n 81 oed, wedi canu ym mhob Eisteddfod ers 60 mlynedd.","Mae'r canwr gwerin poblogaidd, sy'n 81 oed, wedi canu ym mhob Eisteddfod ers 60 blynedd.",blynedd,NM,L,60,"[14.251602564102564, 13.413461538461538, 13.211538461538462, 13.888621794871796, 14.270833333333334, 14.663461538461538, 14.41025641025641, 14.22275641025641, 13.826121794871796, 14.162660256410257, 13.889423076923077, 13.607371794871796, 14.086538461538462, 13.505608974358974, 13.182692307692308, 13.301282051282051, 13.177884615384615, 11.890625, 11.622195512820513, 11.192908653846153, 11.231770833333334, 11.080328525641026, 10.979567307692308, 11.070913461538462, 10.964393028846153, 10.201885516826923, 9.773614345452724, 9.10973886343149, 8.406456580528847, 7.761711707481971, 5.971522404597356, 3.90728759765625, 2.4529109123425608]","[14.360576923076923, 13.474358974358974, 13.28525641025641, 13.943108974358974, 14.309294871794872, 14.628205128205128, 14.342948717948717, 14.150641025641026, 13.802083333333334, 14.198717948717949, 13.951121794871796, 13.600160256410257, 14.011217948717949, 13.496794871794872, 13.213141025641026, 13.284455128205128, 13.227564102564102, 11.889423076923077, 11.63661858974359, 11.211137820512821, 11.260416666666666, 11.04286858974359, 10.875200320512821, 11.043569711538462, 10.91251001602564, 10.206937349759615, 9.716558994391026, 9.11507787459936, 8.411517803485577, 7.845459766877004, 6.140420766977163, 4.0403278057391825, 2.639330643873948]"
2660,meta-llama/Llama-3.1-8B,cy_ccg_train:00617,barchu,"Mae 'na alwadau ar gerddwyr ar Yr Wyddfa i ""barchu'r mynydd"" wrth i effaith cynnydd yn nifer ymwelwyr ddod i'r amlwg.","Mae 'na alwadau ar gerddwyr ar Yr Wyddfa i ""parchu'r mynydd"" wrth i effaith cynnydd yn nifer ymwelwyr ddod i'r amlwg.",parchu,SM,L,i,"[13.680555555555555, 14.01736111111111, 13.855324074074074, 14.177083333333334, 14.24537037037037, 13.528935185185185, 13.356481481481481, 13.261574074074074, 13.69675925925926, 13.866898148148149, 13.744212962962964, 13.136574074074074, 13.450231481481481, 13.033564814814815, 12.872106481481481, 13.223958333333334, 12.94386574074074, 12.274305555555555, 11.914351851851851, 11.00462962962963, 10.69675925925926, 10.770833333333334, 10.663773148148149, 10.534143518518519, 10.61574074074074, 9.61328125, 9.28566261574074, 8.92136863425926, 8.312698929398149, 7.855147750289352, 6.127483226634838, 4.511969672309028, 2.745283661065278]","[13.657407407407407, 13.997685185185185, 13.761574074074074, 14.136574074074074, 14.202546296296296, 13.489583333333334, 13.385416666666666, 13.270833333333334, 13.55787037037037, 13.760416666666666, 13.640046296296296, 13.096064814814815, 13.395833333333334, 12.991898148148149, 12.854166666666666, 13.241319444444445, 12.954282407407407, 12.371527777777779, 11.95486111111111, 11.039351851851851, 10.740162037037036, 10.81712962962963, 10.637731481481481, 10.50173611111111, 10.613136574074074, 9.566116898148149, 9.304759837962964, 8.920500578703704, 8.26171875, 7.716611508969907, 6.091097231264468, 4.4790686148184315, 2.708635996889185]"
2661,meta-llama/Llama-3.1-8B,cy_ccg_train:01110,ddifrif,"Yn fuan wedyn sefydlwyd Cymdeithas yr Iaith Gymraeg a dechreuodd efrydwyr ifainc Cymru frwydro o ddifrif dros einioes y genedl, canys dyna ystyr ymladd i gadw'r iaith.","Yn fuan wedyn sefydlwyd Cymdeithas yr Iaith Gymraeg a dechreuodd efrydwyr ifainc Cymru frwydro o difrif dros einioes y genedl, canys dyna ystyr ymladd i gadw'r iaith.",difrif,SM,L,o,"[14.029049295774648, 13.91725352112676, 13.921654929577464, 13.943661971830986, 14.23899647887324, 14.055017605633802, 13.85387323943662, 14.049295774647888, 14.131161971830986, 14.143485915492958, 13.952904929577464, 13.807218309859154, 14.391285211267606, 13.72975352112676, 13.714788732394366, 13.804137323943662, 13.91681338028169, 12.757042253521126, 12.183538732394366, 11.669454225352112, 11.544014084507042, 11.411091549295774, 11.483274647887324, 11.120598591549296, 11.06800176056338, 9.89018485915493, 9.329225352112676, 8.853102992957746, 8.217292033450704, 7.480185065470951, 6.206135494608275, 4.412579173773107, 2.763557832005998]","[14.113392857142857, 13.986607142857142, 14.025, 14.059821428571428, 14.336160714285715, 14.135714285714286, 13.924107142857142, 14.110714285714286, 14.23125, 14.19375, 13.965625, 13.785714285714286, 14.357589285714285, 13.714285714285714, 13.652678571428572, 13.791964285714286, 13.803571428571429, 12.675, 12.101339285714285, 11.552232142857143, 11.432589285714286, 11.329017857142857, 11.396428571428572, 11.035267857142857, 10.973883928571428, 9.862053571428572, 9.311830357142858, 8.817299107142857, 8.196847098214286, 7.4685738699776785, 6.2165597098214285, 4.493858773367745, 2.886731891972678]"
2662,meta-llama/Llama-3.1-8B,cy_ccg_train:01290,ngogledd,"Mae Bangor yn ganolfan o bwys yng ngogledd orllewin Cymru, gan gynnig gwasanaethau masnachol a gweinyddol i drigolion yr ardal.","Mae Bangor yn ganolfan o bwys yng gogledd orllewin Cymru, gan gynnig gwasanaethau masnachol a gweinyddol i drigolion yr ardal.",gogledd,NM,L,yng,"[14.071078431372548, 13.857843137254902, 13.432598039215685, 14.269607843137255, 14.577205882352942, 14.311274509803921, 14.102941176470589, 14.519607843137255, 14.410539215686274, 14.215686274509803, 13.784313725490197, 13.985294117647058, 14.582107843137255, 13.754901960784315, 13.772058823529411, 13.768382352941176, 13.240196078431373, 12.285539215686274, 11.947303921568627, 11.341911764705882, 11.405024509803921, 11.215073529411764, 11.204044117647058, 10.863357843137255, 10.697610294117647, 9.486213235294118, 8.961856617647058, 8.405330882352942, 7.429304534313726, 6.718367034313726, 5.315489525888481, 3.2063221276975145, 1.8381419649311141]","[13.965686274509803, 13.873774509803921, 13.480392156862745, 14.227941176470589, 14.60906862745098, 14.208333333333334, 14.077205882352942, 14.591911764705882, 14.481617647058824, 14.261029411764707, 13.818014705882353, 14.060049019607844, 14.661764705882353, 13.792892156862745, 13.868872549019608, 13.89093137254902, 13.317401960784315, 12.305147058823529, 11.974264705882353, 11.381127450980392, 11.428921568627452, 11.288602941176471, 11.273897058823529, 10.964460784313726, 10.791666666666666, 9.60968137254902, 9.080422794117647, 8.521446078431373, 7.610217524509804, 6.912320006127451, 5.499162262561274, 3.3614855747596892, 2.006185148276535]"
2663,meta-llama/Llama-3.1-8B,cy_ccg_train:00791,gadw,"Hyd yn oed ar ôl cymorth y Llywodraeth, bydd yr elusen yn dal i fod yn fyr o'r hyn sydd ei angen i gadw eu drysau ar agor, a dyna pam y mae ar Hosbis Dewi Sant eich angen chi.","Hyd yn oed ar ôl cymorth y Llywodraeth, bydd yr elusen yn dal i fod yn fyr o'r hyn sydd ei angen i cadw eu drysau ar agor, a dyna pam y mae ar Hosbis Dewi Sant eich angen chi.",cadw,SM,L,i,"[13.908010563380282, 14.191901408450704, 14.23943661971831, 14.623239436619718, 15.07394366197183, 14.571302816901408, 14.10431338028169, 14.55193661971831, 14.371478873239436, 14.95862676056338, 15.18838028169014, 14.747359154929578, 15.075704225352112, 14.393045774647888, 14.350352112676056, 15.099471830985916, 14.40580985915493, 13.60387323943662, 12.961267605633802, 12.508362676056338, 12.45730633802817, 12.095950704225352, 12.46875, 12.305237676056338, 12.107614436619718, 10.459452024647888, 10.062279929577464, 9.696330325704226, 8.936289612676056, 8.158326914612676, 6.561638630611796, 4.477331027178697, 2.7709238579575444]","[13.89656690140845, 14.13644366197183, 14.162852112676056, 14.445422535211268, 15.025528169014084, 14.529049295774648, 14.09375, 14.48855633802817, 14.324823943661972, 14.851232394366198, 15.118838028169014, 14.713028169014084, 15.036971830985916, 14.419454225352112, 14.400528169014084, 15.077464788732394, 14.394366197183098, 13.590669014084508, 12.939260563380282, 12.44850352112676, 12.445862676056338, 12.06205985915493, 12.420774647887324, 12.253301056338028, 12.04643485915493, 10.473976672535212, 10.063600352112676, 9.68972821302817, 8.924405809859154, 8.163608604753522, 6.61522148024868, 4.4976806640625, 2.8236277153794194]"
2664,meta-llama/Llama-3.1-8B,cy_ccg_dev:00170,dda,Mi wnaeth hi siarad yn dda.,Mi wnaeth hi siarad yn da.,da,SM,MS,yn_complement_adj_noun,"[13.776041666666666, 13.536458333333334, 13.588541666666666, 13.984375, 15.354166666666666, 15.114583333333334, 14.567708333333334, 14.369791666666666, 14.447916666666666, 14.401041666666666, 14.255208333333334, 14.213541666666666, 14.130208333333334, 13.822916666666666, 13.677083333333334, 13.828125, 13.270833333333334, 12.296875, 11.96875, 12.25, 11.875, 12.046875, 11.6875, 11.817708333333334, 11.703125, 11.84375, 11.625, 10.903645833333334, 10.125, 9.022786458333334, 8.518880208333334, 7.129557291666667, 5.039031982421875]","[13.198863636363637, 13.096590909090908, 13.181818181818182, 13.892045454545455, 15.096590909090908, 14.971590909090908, 14.698863636363637, 14.448863636363637, 14.522727272727273, 14.585227272727273, 14.306818181818182, 14.181818181818182, 14.107954545454545, 13.988636363636363, 13.897727272727273, 14.221590909090908, 13.289772727272727, 12.3125, 11.727272727272727, 11.698863636363637, 11.505681818181818, 11.744318181818182, 11.238636363636363, 11.335227272727273, 11.363636363636363, 11.585227272727273, 11.522727272727273, 10.838068181818182, 10.085227272727273, 8.899857954545455, 8.583096590909092, 7.681107954545454, 5.839810458096591]"
2665,meta-llama/Llama-3.1-8B,cy_ccg_dev:00091,Gymru,"Bydd y Ffrancwyr felly, ynghyd â chyn-hyfforddwr amddiffynnol Cymru Shaun Edwards, yn awyddus iawn i brofi pwynt y penwythnos hwn – yn enwedig ar ôl i Gymru guro Ffrainc o drwch blewyn yn rownd yr wyth olaf yng Nghwpan y Byd y llynedd.","Bydd y Ffrancwyr felly, ynghyd â chyn-hyfforddwr amddiffynnol Cymru Shaun Edwards, yn awyddus iawn i brofi pwynt y penwythnos hwn – yn enwedig ar ôl i Cymru guro Ffrainc o drwch blewyn yn rownd yr wyth olaf yng Nghwpan y Byd y llynedd.",Cymru,SM,L,i,"[13.940051020408163, 13.877551020408163, 13.75063775510204, 13.942920918367347, 14.503188775510203, 14.311543367346939, 13.932397959183673, 14.14030612244898, 13.89859693877551, 13.889030612244898, 13.75, 13.603635204081632, 13.966517857142858, 13.045918367346939, 13.060905612244898, 13.295599489795919, 13.184948979591837, 12.314732142857142, 11.708545918367347, 10.858099489795919, 10.701211734693878, 10.40349968112245, 10.516900510204081, 10.58250956632653, 10.728754783163266, 9.238525390625, 8.787345419124682, 8.433220688177615, 7.8817995032485655, 7.098253522600446, 5.628102205237564, 4.080283651546556, 2.4270744056117777]","[13.909722222222221, 13.86300505050505, 13.794191919191919, 14.029987373737374, 14.565025252525253, 14.308396464646465, 13.919823232323232, 14.152777777777779, 13.922979797979798, 13.9614898989899, 13.799242424242424, 13.644570707070708, 13.995580808080808, 13.091540404040405, 13.10574494949495, 13.330808080808081, 13.218434343434344, 12.390309343434344, 11.737531565656566, 10.8900726010101, 10.754340277777779, 10.480034722222221, 10.561395202020202, 10.624210858585858, 10.735913825757576, 9.267780342487374, 8.793691307607324, 8.441933988320708, 7.8837727248066605, 7.129062228732639, 5.666283501519097, 4.090765442511048, 2.4337848196125993]"
2666,meta-llama/Llama-3.1-8B,cy_ccg_train:00745,wefan,"Gellir archebu deunydd drwy bori drwy'r catalog ar-lein ar wefan Cyngor Gwynedd - os ydych yn ansicr pa ddogfennau yr ydych eu hangen, cysylltwch â'r archifdy i holi.","Gellir archebu deunydd drwy bori drwy'r catalog ar-lein ar gwefan Cyngor Gwynedd - os ydych yn ansicr pa ddogfennau yr ydych eu hangen, cysylltwch â'r archifdy i holi.",gwefan,SM,L,ar,"[13.309235074626866, 13.540111940298507, 13.917910447761194, 13.98134328358209, 14.434701492537313, 14.111007462686567, 14.260261194029852, 14.662779850746269, 14.42910447761194, 14.678171641791044, 14.620335820895523, 14.441231343283581, 14.66044776119403, 14.030783582089553, 14.180503731343284, 14.323227611940299, 14.040111940298507, 13.177238805970148, 12.428171641791044, 11.489855410447761, 11.119869402985074, 10.914528917910447, 11.095149253731343, 10.919389867070896, 11.286606518190299, 9.877215485074627, 9.285730162663246, 8.570281754678755, 7.778455591913479, 7.044179090813024, 6.08399826733034, 4.1708097742564645, 2.420469419280095]","[13.417738970588236, 13.561121323529411, 13.887408088235293, 13.943474264705882, 14.334558823529411, 14.017922794117647, 14.199908088235293, 14.555606617647058, 14.380514705882353, 14.642463235294118, 14.488970588235293, 14.333639705882353, 14.574448529411764, 13.899816176470589, 14.164981617647058, 14.3515625, 14.109375, 13.238051470588236, 12.413373161764707, 11.544577205882353, 11.188878676470589, 10.933134191176471, 11.084156709558824, 10.888621610753676, 11.268030503216911, 9.871955422794118, 9.263008566463695, 8.58085183536305, 7.815386155072381, 7.081048067878275, 6.016125622917624, 4.148520504727083, 2.461485406931709]"
2667,meta-llama/Llama-3.1-8B,cy_ccg_train:01042,golli,"'Dyn ni i gyd yn pryderu am golli enwau Cymraeg, ac 'dyn ni i gyd yn ysu am weld deddfwriaeth gan Lywodraeth Cymru i warchod yr enwau hynny'n statudol.","'Dyn ni i gyd yn pryderu am colli enwau Cymraeg, ac 'dyn ni i gyd yn ysu am weld deddfwriaeth gan Lywodraeth Cymru i warchod yr enwau hynny'n statudol.",colli,SM,L,am,"[13.473214285714286, 13.728174603174603, 13.461309523809524, 14.021825396825397, 14.459325396825397, 14.52281746031746, 13.96577380952381, 14.203373015873016, 13.994047619047619, 14.30952380952381, 14.359126984126984, 14.31547619047619, 14.589781746031745, 14.334325396825397, 14.116071428571429, 14.47420634920635, 13.97420634920635, 12.788690476190476, 12.397321428571429, 12.001984126984127, 11.854166666666666, 11.768849206349206, 11.8125, 11.513392857142858, 11.108878968253968, 10.673735119047619, 10.126178075396826, 9.32093253968254, 8.060149662078373, 7.139400421626984, 5.598645407056051, 4.004459441654266, 2.5220113141196117]","[13.412698412698413, 13.75297619047619, 13.58829365079365, 14.056547619047619, 14.481150793650794, 14.606150793650794, 13.999007936507937, 14.348214285714286, 14.15079365079365, 14.473214285714286, 14.445436507936508, 14.321428571428571, 14.590277777777779, 14.38045634920635, 14.198412698412698, 14.52579365079365, 14.052579365079366, 12.817460317460318, 12.399801587301587, 11.978174603174603, 11.884424603174603, 11.843253968253968, 11.891865079365079, 11.571676587301587, 11.148313492063492, 10.770957341269842, 10.231894841269842, 9.432477678571429, 8.135833255828373, 7.217006138392857, 5.666253952752976, 4.043132237025669, 2.6092288986084955]"
2668,meta-llama/Llama-3.1-8B,cy_ccg_train:00727,Ga',Ga' i ofyn rywbeth wrthot ti?,Ca' i ofyn rywbeth wrthot ti?,Ca',SM,MS,inflected_zero_trigger,"[14.197115384615385, 13.91826923076923, 13.701923076923077, 13.951923076923077, 14.610576923076923, 14.961538461538462, 15.072115384615385, 14.822115384615385, 14.884615384615385, 14.865384615384615, 14.701923076923077, 14.822115384615385, 14.932692307692308, 13.990384615384615, 13.740384615384615, 14.259615384615385, 14.6875, 13.096153846153847, 13.25, 13.125, 13.002403846153847, 12.778846153846153, 13.069711538461538, 12.858173076923077, 12.51923076923077, 11.817307692307692, 11.985576923076923, 11.490384615384615, 10.84014423076923, 10.108774038461538, 9.459134615384615, 8.165752704326923, 6.657527043269231]","[13.95673076923077, 13.610576923076923, 13.76923076923077, 13.91826923076923, 14.865384615384615, 15.038461538461538, 14.971153846153847, 15.16826923076923, 14.73076923076923, 14.6875, 14.41826923076923, 14.346153846153847, 14.610576923076923, 14.091346153846153, 14.067307692307692, 14.5, 15.048076923076923, 13.58173076923077, 13.379807692307692, 13.51923076923077, 13.528846153846153, 13.240384615384615, 13.466346153846153, 13.302884615384615, 13.05048076923077, 12.46875, 12.427884615384615, 11.836538461538462, 11.139423076923077, 10.143629807692308, 9.41826923076923, 8.137291541466347, 6.364408052884615]"
2669,meta-llama/Llama-3.1-8B,cy_ccg_train:00318,Cymru,"Mae archwilwyr allanol wedi cael ei benodi i ymchwilio i honiadau bod Llywodraeth Cymru wedi llwgrwobrwyo Comisiynydd y Gymraeg i gynnal llai o ymchwiliadau i gwynion, yn ôl gohebiaeth sydd newydd gael ei datgelu.","Mae archwilwyr allanol wedi cael ei benodi i ymchwilio i honiadau bod Llywodraeth Nghymru wedi llwgrwobrwyo Comisiynydd y Gymraeg i gynnal llai o ymchwiliadau i gwynion, yn ôl gohebiaeth sydd newydd gael ei datgelu.",Nghymru,no_NM,no_mutation,no_mutation,"[13.666081460674157, 13.467696629213483, 13.575842696629213, 14.15625, 14.500702247191011, 14.457162921348315, 14.007373595505618, 14.382724719101123, 13.911516853932584, 14.162219101123595, 14.122191011235955, 13.924859550561798, 14.356039325842696, 13.76615168539326, 13.626053370786517, 13.91502808988764, 13.787219101123595, 12.654494382022472, 12.27247191011236, 12.01685393258427, 12.359199438202246, 12.123595505617978, 11.993328651685394, 11.664325842696629, 11.497893258426966, 10.62254213483146, 10.142029494382022, 9.40941011235955, 8.266634480337078, 7.367637377106742, 5.177661338548981, 3.4629109146889676, 2.111360933003801]","[13.714536516853933, 13.424157303370787, 13.535112359550562, 14.12183988764045, 14.507022471910112, 14.432584269662922, 14.009480337078651, 14.40379213483146, 13.910814606741573, 14.178370786516854, 14.151685393258427, 13.98560393258427, 14.416432584269662, 13.813904494382022, 13.696980337078651, 13.92310393258427, 13.797752808988765, 12.645716292134832, 12.263342696629213, 11.969101123595506, 12.318469101123595, 12.07689606741573, 11.96629213483146, 11.652212078651685, 11.508953651685394, 10.686709971910112, 10.236481741573034, 9.532830056179776, 8.348534058988765, 7.434877545646067, 5.257440974203388, 3.5709852368644115, 2.228230180365316]"
2670,meta-llama/Llama-3.1-8B,cy_ccg_dev:00209,ddu,Bûm i'n ddu.,Bûm i'n du.,du,SM,MS,yn_complement_adj_noun,"[14.484375, 13.0625, 13.765625, 14.3828125, 15.03125, 14.46875, 14.7890625, 15.6015625, 15.5390625, 15.0234375, 14.140625, 13.671875, 13.8828125, 13.1953125, 13.515625, 13.6171875, 13.3046875, 12.5, 12.8671875, 13.015625, 13.265625, 13.59375, 13.28125, 13.28125, 12.9375, 13.1171875, 12.953125, 12.8046875, 12.5625, 12.703125, 12.19140625, 11.30859375, 8.29296875]","[13.383928571428571, 12.441964285714286, 13.946428571428571, 14.910714285714286, 15.491071428571429, 14.919642857142858, 14.285714285714286, 14.714285714285714, 14.625, 13.741071428571429, 13.008928571428571, 13.125, 13.125, 12.410714285714286, 12.651785714285714, 12.75, 12.517857142857142, 11.825892857142858, 12.0, 12.044642857142858, 12.517857142857142, 12.75, 12.4375, 12.651785714285714, 12.419642857142858, 12.678571428571429, 12.705357142857142, 12.553571428571429, 12.205357142857142, 12.928571428571429, 12.526785714285714, 12.0625, 8.90625]"
