index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
1163,goldfish-models/cym_latn_1000mb,cy_ccg_train:00308,ddod,Ond mi ddaru fo stopio fi ddod.,Ond mi ddaru fo stopio fi dod.,dod,SM,L,fi,"[37.901478661431206, 9.364459249708387, 8.035432663228777, 7.328432718912761, 6.832980791727702, 6.66836800509029, 6.542550086975098, 6.099552513824569, 5.851528339915806, 5.44011033905877, 4.934664395120409, 4.690285669432746, 5.160583131843143]","[37.80888154771593, 9.592527892854479, 8.324683407942453, 7.728053924110201, 7.31311418943935, 7.087407055828306, 6.953337775336371, 6.60694815715154, 6.428964012198978, 5.88495812813441, 5.28011859787835, 5.042407029204899, 5.460079643461439]"
1164,goldfish-models/cym_latn_1000mb,cy_ccg_train:00764,ganiatau,"Wedi deud fy mod am seiclo i'r gwaith bob dydd os fedra i o hynny ymlaen, ac wedi rhoi cawod yn yr practis newydd i ganiatau imi allu gwneud hyn.","Wedi deud fy mod am seiclo i'r gwaith bob dydd os fedra i o hynny ymlaen, ac wedi rhoi cawod yn yr practis newydd i caniatau imi allu gwneud hyn.",caniatau,SM,L,i,"[40.478419712611604, 9.418713586245264, 7.8119661365236555, 6.586645890133721, 5.73698397747108, 5.37295968745436, 5.035740341033255, 4.8191121923072, 4.775994595885277, 4.72491562728371, 4.70380731113255, 4.521931914692479, 4.673369119076857]","[40.47477002825056, 9.52234186061791, 7.924291804858616, 6.709563097783497, 5.885630588872092, 5.506067535706928, 5.162097117730549, 4.971701057893889, 4.961250133173806, 4.900151001768453, 4.8691348192415065, 4.637835138956351, 4.784292739709573]"
1165,goldfish-models/cym_latn_1000mb,cy_ccg_test:00042,mrawd,Oedd mrawd i'n sôn am hyn wrthot ti neithiwr.,Oedd brawd i'n sôn am hyn wrthot ti neithiwr.,brawd,NM,L,Oedd,"[42.38479137420654, 8.688056187970298, 7.5542233267000745, 6.293211564421654, 5.482454264802592, 5.289231364216123, 4.903796689850943, 4.4866620642798285, 3.9665608070790768, 4.024210945736351, 3.9495026030677503, 3.697783772301461, 4.291743082659585]","[42.04190458570208, 8.614334276744298, 7.4228474114622385, 6.144680297800472, 5.435422424759183, 5.347754623208727, 5.007660960512502, 4.54109700769186, 4.10371862298676, 4.13835686638153, 4.070356481874894, 3.744013237101691, 4.206531714115824]"
1166,goldfish-models/cym_latn_1000mb,cy_ccg_train:00849,fin,Yr oedd tri atyniad ar fin y môr.,Yr oedd tri atyniad ar min y môr.,min,SM,L,ar,"[39.533836364746094, 8.765278077125549, 7.583721679449082, 6.705683398246765, 6.11542361676693, 5.843733650445938, 5.556725668907165, 5.525001001358032, 5.049818140268326, 5.076179623603821, 4.949619269371032, 4.855669522285462, 4.575411689281464]","[39.36394223299894, 9.973303079605103, 8.566811214793812, 7.804843488064679, 6.919515458020297, 6.634586215019226, 6.177001904357564, 5.842285421761599, 5.4542636112733325, 5.208139544183558, 4.914831161499023, 4.953383283181624, 4.798129791563207]"
1167,goldfish-models/cym_latn_1000mb,cy_ccg_train:00559,Gymraeg,"Rydyn ni'n gweithio trwy gyfrwng y Gymraeg a'r Saesneg, felly mae rhuglder yn y Gymraeg (wrth ysgrifennu ac wrth siarad) yn ddymunol, er nad yn hanfodol ar gyfer y swydd hon.","Rydyn ni'n gweithio trwy gyfrwng y Cymraeg a'r Saesneg, felly mae rhuglder yn y Gymraeg (wrth ysgrifennu ac wrth siarad) yn ddymunol, er nad yn hanfodol ar gyfer y swydd hon.",Cymraeg,SM,MS,def_art_fem_sing_noun,"[40.63714209057036, 9.36284620776063, 7.349807274306104, 5.9316250669459505, 4.732501440548471, 4.064419135406968, 3.4399632394391424, 3.1301142181702226, 2.891151879510809, 2.6760700045394645, 2.3775920607430243, 2.189349807382054, 2.2951771828922487]","[40.39616057986305, 9.398667588120414, 7.454642325639725, 6.097944789255659, 4.931225635643516, 4.277654968512555, 3.706412232054087, 3.436215982001851, 3.1747083893264754, 2.911914936919597, 2.6090090501935004, 2.389512360998543, 2.496328033163168]"
1168,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00357,calon,Mae uchelwydd yn blanhigyn gwenwynig sy'n achosi problemau gastro-berfeddol difrifol gan gynnwys poen yn y bol a dolur rhydd ynghyd â churiad calon isel.,Mae uchelwydd yn blanhigyn gwenwynig sy'n achosi problemau gastro-berfeddol difrifol gan gynnwys poen yn y bol a dolur rhydd ynghyd â churiad nghalon isel.,nghalon,no_NM,no_mutation,no_mutation,"[44.483577439279266, 9.434215939406192, 8.189978379191775, 7.124127131519896, 6.311293515743631, 5.838152787224813, 5.257647796449336, 4.65376387243018, 4.127538418086867, 3.808842485124566, 3.5630745713058403, 3.2098731235230598, 3.646269427584202]","[44.480695030905984, 9.803364367196053, 8.613046382412765, 7.550998866558075, 6.747350695006775, 6.279390999087782, 5.730803347333814, 5.143737829770103, 4.640208417803726, 4.3116858988523195, 4.047996430826695, 3.6735606120500686, 4.150843393198694]"
1169,goldfish-models/cym_latn_1000mb,cy_ccg_train:00845,weithgareddau,Er bod categori Cymraeg penodedig fyddai'n darparu 100% o weithgareddau 90% Cymraeg o ddisgyblion mae ail gategori Ysgol Gymraeg lle byddai o leiaf 60% o ddysgwyr yn ymgymryd ag o leiaf 70% o'u gweithgareddau ysgol yn Gymraeg.,Er bod categori Cymraeg penodedig fyddai'n darparu 100% o gweithgareddau 90% Cymraeg o ddisgyblion mae ail gategori Ysgol Gymraeg lle byddai o leiaf 60% o ddysgwyr yn ymgymryd ag o leiaf 70% o'u gweithgareddau ysgol yn Gymraeg.,gweithgareddau,SM,L,o,"[43.003705978393555, 10.232656756112743, 8.700969428517098, 7.389426418515139, 6.571618891732637, 6.281402283976244, 6.109825855077699, 5.868207157437885, 5.561210190617414, 5.204801523169979, 4.981394508469114, 4.619604737552013, 4.998841306752373]","[42.932815773542536, 10.382423719694447, 8.851149218026983, 7.525909761356753, 6.683145252078078, 6.37135556236256, 6.197925979921291, 5.9361249713530375, 5.630650205261529, 5.27910203056215, 5.0701318211003406, 4.731420446219746, 5.111384899106397]"
1170,goldfish-models/cym_latn_1000mb,cy_ccg_train:00624,phenderfyniadau,"Roedd gan y Ddeddf bwysigrwydd gwleidyddol sylweddol fel cydnabyddiaeth ffurfiol o gymeriad gwahanol Gymru i weddill y Deyrnas Unedig, gan osod cynsail ar gyfer deddfwriaeth a phenderfyniadau yn y dyfodol.","Roedd gan y Ddeddf bwysigrwydd gwleidyddol sylweddol fel cydnabyddiaeth ffurfiol o gymeriad gwahanol Gymru i weddill y Deyrnas Unedig, gan osod cynsail ar gyfer deddfwriaeth a penderfyniadau yn y dyfodol.",penderfyniadau,AM,L,a,"[42.66706611170913, 8.793152699867884, 7.196809211915189, 6.156416789261681, 5.399607349525798, 4.988675901158289, 4.620196123466347, 4.534794025532337, 4.357260191781362, 4.187006834869725, 3.9180469976060768, 3.6099277917352137, 3.9919745104782507]","[42.15155081315474, 8.830292968135891, 7.208378285621151, 6.215319982193636, 5.4997012281056605, 5.094436532394453, 4.724367128628673, 4.654814324327603, 4.463093585161859, 4.3071814241261706, 4.072149953635579, 3.7972726516820714, 4.1550094774275115]"
1171,goldfish-models/cym_latn_1000mb,cy_ccg_train:00630,bydd,"Yn ogystal â bod yn gyd-ed ac aml-genedlaethol, bydd yr ysgolion hyn hefyd yn amlieithog.","Yn ogystal â bod yn gyd-ed ac aml-genedlaethol, fydd yr ysgolion hyn hefyd yn amlieithog.",fydd,no_SM,no_mutation,no_mutation,"[40.10093740983443, 8.243533372879028, 6.705033248798414, 5.608890254050493, 4.971030141311613, 4.682498509064317, 4.339485739103773, 3.9466822841204703, 3.730871410574764, 3.613153237161565, 3.6045784755525263, 3.606295037591322, 3.6723140435377983]","[40.198365298184484, 8.406350991942666, 6.878332656215537, 5.822172384031794, 5.189175354486162, 4.914188728752461, 4.64301871643825, 4.315089695494283, 4.102522375972264, 4.018234559922183, 4.0272725934205065, 3.977958346293731, 3.9570682312954557]"
1172,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00081,Chelfyddydau,"Mewn partneriaeth â Chelfyddydau Rhyngwladol Cymru a gyda chefnogaeth Llywodraeth Cymru, mae'r Urdd yn falch iawn o gyhoeddi'r elfen ryngwladol newydd hon i'r Ysgoloriaeth ac yn ddiolchgar i Gelfyddydau Rhyngwladol Cymru am gydweithio er mwyn darparu cyfleoedd bythgofiadwy wrth feithrin talent ifanc Cymru.","Mewn partneriaeth â Celfyddydau Rhyngwladol Cymru a gyda chefnogaeth Llywodraeth Cymru, mae'r Urdd yn falch iawn o gyhoeddi'r elfen ryngwladol newydd hon i'r Ysgoloriaeth ac yn ddiolchgar i Gelfyddydau Rhyngwladol Cymru am gydweithio er mwyn darparu cyfleoedd bythgofiadwy wrth feithrin talent ifanc Cymru.",Celfyddydau,AM,L,â,"[41.808348726343226, 8.64500614228072, 7.080061800915886, 5.947195011673978, 5.147948267955885, 4.705017196497431, 4.272870228694821, 3.790985272127997, 3.6281699702419616, 3.2896572847686776, 2.976217297865164, 2.7357905268565648, 3.0861027307497957]","[41.264746519235466, 8.73485738841387, 7.213281823178897, 6.041643686807499, 5.215001685509028, 4.733536228967401, 4.343324528559326, 3.8672412660223645, 3.7070773898516425, 3.3679446697441073, 3.0670541048882742, 2.8285573667436927, 3.183368272354038]"
1173,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00374,gyfieithu,"Ond gyda phob cyfieithiad mae elfen o addasu yn anorfod oherwydd wrth fynd ati i gyfieithu drama, i gyfieithu unrhyw idiom yn wir, ac yn enwedig yng nghyd-destun barddoniaeth, mae angen gwneud i'r geiriau ffitio cyd-destun ieithyddol a diwylliannol newydd.","Ond gyda phob cyfieithiad mae elfen o addasu yn anorfod oherwydd wrth fynd ati i cyfieithu drama, i gyfieithu unrhyw idiom yn wir, ac yn enwedig yng nghyd-destun barddoniaeth, mae angen gwneud i'r geiriau ffitio cyd-destun ieithyddol a diwylliannol newydd.",cyfieithu,SM,L,i,"[41.79831089692957, 9.105785022763644, 7.776871676830685, 6.626542457982021, 6.082829804397097, 5.668481119634474, 5.231688134226144, 4.74384765746985, 4.410518562622076, 4.083980334940932, 3.8493483813397367, 3.7533006830707047, 4.131899838308421]","[41.68331093881645, 9.237198546820997, 7.898168359463122, 6.781369506217101, 6.2222524372239905, 5.790191786546333, 5.346010181614581, 4.847517079801536, 4.507100254233342, 4.161867082502474, 3.9344485204977295, 3.8569894447630526, 4.239426489010928]"
1174,goldfish-models/cym_latn_1000mb,cy_ccg_test:00925,bob,"O bob punt yng nghyllideb Cyngor Gwynedd, mae'r mwyafrif yn dod o grant blynyddol gan Lywodraeth Cymru, gyda'r gweddill yn dod o'r Dreth Cyngor.","O pob punt yng nghyllideb Cyngor Gwynedd, mae'r mwyafrif yn dod o grant blynyddol gan Lywodraeth Cymru, gyda'r gweddill yn dod o'r Dreth Cyngor.",pob,SM,L,O,"[40.456127391142005, 8.707318689016734, 7.191451284596148, 6.159265224356204, 5.146178518558907, 4.676451794090955, 4.133938500822029, 3.815826010725954, 3.400648618253934, 3.005411859601736, 2.79449858089142, 2.6328588897115823, 2.8884089378201785]","[40.29099026848288, 8.58122890223475, 7.174430743955514, 6.149270584834191, 5.167740805006093, 4.705135491238359, 4.188011075643932, 3.843976568978499, 3.493725046652424, 3.117392541183268, 2.906886625384419, 2.730214160182239, 3.0234448519562753]"
1175,goldfish-models/cym_latn_1000mb,cy_ccg_train:00045,gau,Mae'r rheilffordd rhwng Casnewydd a'r Fenni eisoes ar gau nes 4 Tachwedd oherwydd y llifogydd diweddar.,Mae'r rheilffordd rhwng Casnewydd a'r Fenni eisoes ar cau nes 4 Tachwedd oherwydd y llifogydd diweddar.,cau,SM,L,ar,"[41.72734815424139, 9.986833416602828, 8.07766389508139, 6.739904328418726, 5.920222411609509, 5.135933098171583, 4.729009609500116, 4.274107517251237, 4.127899618565359, 3.8955623278902336, 3.428299365078353, 3.099442141971932, 3.297915146156976]","[41.432904330166906, 10.038795407522809, 8.199535710567778, 6.825869167985564, 6.006140416149389, 5.219099498988891, 4.887706885452975, 4.469436237165197, 4.302047813395885, 4.1480105511674825, 3.7873602154114367, 3.5260025537096555, 3.7128020010846243]"
1176,goldfish-models/cym_latn_1000mb,cy_ccg_train:00524,fod,Gwn fod gwallt y forwyn yn tyfu yn rhigolau'r muriau.,Gwn bod gwallt y forwyn yn tyfu yn rhigolau'r muriau.,bod,SM,MS,direct_object_mutation,"[45.444633611043294, 10.261189742883046, 8.649433574577172, 7.281053658078114, 6.202260934313139, 5.5574475765228275, 5.377359855175018, 4.984214959666133, 4.576843230736753, 4.196071730569626, 3.9647845095178735, 4.08965119101728, 4.6305360700935125]","[45.25105934143066, 9.936437646547953, 8.424474835395813, 7.211653370410204, 6.176544160892566, 5.567822383592526, 5.467005868752797, 5.145879013091326, 4.824192079032461, 4.434579070564359, 4.236301635360966, 4.375308632291853, 4.932091903438171]"
1177,goldfish-models/cym_latn_1000mb,cy_ccg_train:00947,ddylai,"Iawn, dim probs, ddylai nhw i gyd fod yno rŵan.","Iawn, dim probs, dylai nhw i gyd fod yno rŵan.",dylai,SM,MS,inflected_zero_trigger,"[41.29644610087077, 8.258074394861858, 7.417465507984161, 6.593926366170248, 6.042085839311282, 5.5783478111028675, 5.237738308807214, 4.92154974937439, 5.096783842891455, 4.897095564131935, 4.717198025062681, 4.528899912536144, 4.809341105322043]","[41.097402064005536, 7.991013844807942, 7.1028167605400085, 6.280340137084325, 5.732568259040515, 5.313011421759923, 5.123051120340824, 4.769661742076278, 4.787297874689102, 4.6708053880681595, 4.515057315925757, 4.311034587770701, 4.7346491356690725]"
1178,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00340,mod,"Sai'n gwybod os taw achos 'mod i'n ddi-waith ers ychydig yw e, felly mae lot mwy o amser gyda fi i adael i fy meddyliau grwydro, neu achos ' mod i'n aeddfedu, ond, dwi wedi bod yn meddwl lot mwy am ddod yn berson ""gwell"".","Sai'n gwybod os taw achos 'mod i'n ddi-waith ers ychydig yw e, felly mae lot mwy o amser gyda fi i adael i fy meddyliau grwydro, neu achos ' bod i'n aeddfedu, ond, dwi wedi bod yn meddwl lot mwy am ddod yn berson ""gwell"".",bod,NM,L,',"[41.55626994273702, 9.401482097438125, 7.56081539881034, 6.202597231161399, 5.363663231984514, 5.045083758680791, 4.6759268321616, 4.491518695693707, 4.231119569502179, 3.9322960937622797, 3.7065229348771056, 3.4566605839192235, 3.738337511612774]","[41.213257930317866, 9.349431135615365, 7.517030608458597, 6.173285113983467, 5.352703557395544, 5.0394417060936085, 4.741071262748027, 4.56602726754595, 4.301131774102658, 4.03059652029655, 3.829057327259359, 3.5375338846914945, 3.7785538002680683]"
1179,goldfish-models/cym_latn_1000mb,cy_ccg_train:00057,fedru,"Rydyn ni'n ymfalchïo yn y berthynas unigryw sydd rhwng Cymru a'r Wladfa, ac yn falch iawn o fedru cynnig cymorth i sicrhau bod y Gymraeg yn parhau yn rhan o fywyd cymunedau yn y Wladfa.","Rydyn ni'n ymfalchïo yn y berthynas unigryw sydd rhwng Cymru a'r Wladfa, ac yn falch iawn o medru cynnig cymorth i sicrhau bod y Gymraeg yn parhau yn rhan o fywyd cymunedau yn y Wladfa.",medru,SM,L,o,"[40.11707465593205, 8.90167161614396, 7.0993272024531695, 5.574972568036512, 4.401825000033822, 3.6952204689123604, 3.422923668655892, 3.118117765198613, 2.898701116151642, 2.619454270422318, 2.3986333876169357, 2.174056302803788, 2.303206475332466]","[39.89997313743414, 8.880546543487283, 7.077401107133821, 5.567461020897987, 4.407651413665262, 3.7212189095051484, 3.472054498963231, 3.2127158632285373, 3.0008995447776194, 2.74238371162345, 2.5572788768050634, 2.3276293022645405, 2.45870346403789]"
1180,goldfish-models/cym_latn_1000mb,cy_ccg_train:01285,fynd,A ddylai fod yn ofynnol i blant gael eu holl brechiadau cyn y gallant fynd i'r ysgol?,A ddylai fod yn ofynnol i blant gael eu holl brechiadau cyn y gallant mynd i'r ysgol?,mynd,SM,MS,direct_object_mutation,"[40.57057171776181, 8.431924473671685, 6.76148913374969, 5.689453782425041, 4.8166442188833445, 4.3146438382211185, 3.979476246805418, 3.6704193754565146, 3.236519966451895, 2.99064946635848, 2.8973487808945633, 2.6226978240800753, 2.735614400800495]","[40.56352379208519, 8.505488598630542, 6.873616409443674, 5.84318659153013, 4.990145883922066, 4.487128639150233, 4.202190300183637, 3.9201765298133804, 3.4800823501178195, 3.2815725570988086, 3.1976015024951527, 2.9307439625263214, 3.0453203697467135]"
1181,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00280,rannu,Byddwn hefyd yn defnyddio ein cyfrifon ar y cyfryngau cymdeithasol i rannu gwybodaeth ac ateb ymholiadau.,Byddwn hefyd yn defnyddio ein cyfrifon ar y cyfryngau cymdeithasol i rhannu gwybodaeth ac ateb ymholiadau.,rhannu,SM,L,i,"[38.47378995683458, 7.892833491994275, 6.537982039981419, 5.433296537233724, 4.580101718919145, 4.2066398743126125, 4.11684980429709, 3.5939275664277375, 3.4346254479864404, 3.2024456280956253, 2.9313545918299093, 2.7802829957541286, 2.9254026958046273]","[38.10135237375895, 8.041874442663458, 6.698446949323018, 5.629169787797663, 4.827086189140876, 4.411254280143314, 4.364355992318855, 3.8376522089561655, 3.665414059689889, 3.4352719007422112, 3.161806735313601, 3.085730888764374, 3.2291499010752887]"
1182,goldfish-models/cym_latn_1000mb,cy_ccg_test:00766,ddifri,"Yn olaf, mae'n gwbl briodol i ni fel Cymdeithas ddiolch i'r Gweinidog Addysg Kirsty Williams gan fod ei pharodrwydd hi i ymchwilio o ddifri i gŵyn wedi anfon neges glir i awdurdodau lleol ledled Cymru y bydd yn rhaid iddynt gymryd o ddifri'r Côd newydd sydd â rhagdyb o blaid ysgolion gwledig.","Yn olaf, mae'n gwbl briodol i ni fel Cymdeithas ddiolch i'r Gweinidog Addysg Kirsty Williams gan fod ei pharodrwydd hi i ymchwilio o difri i gŵyn wedi anfon neges glir i awdurdodau lleol ledled Cymru y bydd yn rhaid iddynt gymryd o ddifri'r Côd newydd sydd â rhagdyb o blaid ysgolion gwledig.",difri,SM,L,o,"[42.74073379270492, 9.132696519455601, 7.639397828689506, 6.442380405722126, 5.61885087354289, 5.181665916837031, 4.778049684309911, 4.464559083023379, 4.088516518053028, 3.7447778534354463, 3.6061179373683707, 3.4208884378895164, 3.6300967248351945]","[42.618812068816155, 9.230368704084427, 7.763159193459057, 6.612233213239139, 5.841163431804988, 5.446707272601705, 5.063348680223909, 4.7473985327467805, 4.337670368923535, 4.000386128187059, 3.8516577558081235, 3.6716626715816316, 3.873799094667418]"
1183,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00266,bawb,Mae'r mudiad yn agored i bawb sy'n credu mewn annibyniaeth i Gymru,Mae'r mudiad yn agored i pawb sy'n credu mewn annibyniaeth i Gymru,pawb,SM,L,i,"[42.36770831837374, 8.404363153611913, 6.6472777925869995, 5.247461162069264, 4.078477421227624, 3.645768214674557, 3.245559356011012, 3.024093148243778, 2.8955985652026035, 2.61404735019374, 2.4591810925545254, 2.3179586434082866, 2.446990782942842]","[41.87676553165211, 8.803388579803354, 7.075173520866563, 5.688553604132989, 4.579529834144256, 4.093322849448989, 3.7030323410735413, 3.43204362679492, 3.3194560415799703, 3.084956730820362, 3.00701695827507, 2.8911892800807597, 3.0238733771257102]"
1184,goldfish-models/cym_latn_1000mb,cy_ccg_train:01321,greu,"Roedd dathliadau'r canmlwyddiant yn gyfle i edrych yn ôl dros ganrif o greu cerddoriaeth, gan rannu cerrig milltiroedd cerddorol - mawr a bach - ac yna ymlaen i'r 100 mlynedd nesaf, a fydd yn gweld nifer o ddatblygiadau newydd a chyffrous.","Roedd dathliadau'r canmlwyddiant yn gyfle i edrych yn ôl dros ganrif o creu cerddoriaeth, gan rannu cerrig milltiroedd cerddorol - mawr a bach - ac yna ymlaen i'r 100 mlynedd nesaf, a fydd yn gweld nifer o ddatblygiadau newydd a chyffrous.",creu,SM,L,o,"[40.37316166624731, 9.361566062180364, 7.82661165616342, 6.462903087996707, 5.594661944602826, 5.033301455938086, 4.638433885513519, 4.2235458953952305, 4.056303327979178, 3.8907275268313835, 3.66865557970061, 3.3498280573902384, 3.5371346897540654]","[40.29024501722686, 9.445463630921987, 7.908765348700845, 6.5490164958244685, 5.65628207919701, 5.087136600850796, 4.691309996101321, 4.281708814355792, 4.110114683492148, 3.9447935747400837, 3.7283414635541186, 3.4281052496398288, 3.6259653006813357]"
1185,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00076,wleidyddol,"Yn ddiddorol, mae'r ddrama yn cyfathrebu nid oes un ymgyrch wleidyddol, er gwaethaf ei hamcanion egwyddorol, sy'n amddifad o waed ar eu dwylo.","Yn ddiddorol, mae'r ddrama yn cyfathrebu nid oes un ymgyrch gwleidyddol, er gwaethaf ei hamcanion egwyddorol, sy'n amddifad o waed ar eu dwylo.",gwleidyddol,SM,MS,fem_sing_noun_modifier,"[41.57166367769241, 8.839810823090374, 7.1671854220330715, 5.880054293200374, 5.317812230437994, 4.994797175284475, 4.917755420901813, 4.8058368766796775, 4.746954903182996, 4.615115045125094, 4.372308265030824, 4.134756955580542, 4.472201395554293]","[41.384332835674286, 8.772890971042216, 7.147442514076829, 5.85559097956866, 5.298039716668427, 4.965184435481206, 4.870888635632582, 4.788850101758726, 4.7240349321346, 4.596504491769451, 4.381764504877083, 4.164426305326515, 4.5076196965055715]"
1186,goldfish-models/cym_latn_1000mb,cy_ccg_test:00903,ddatblygu,"Gwelodd y pentref ddatblygu mawr yn ystod y 90au, gyda archfarchnad Safeway a siopau eraill yn cael ei hadeiladu ar dir fferm Parc yr Afon.","Gwelodd y pentref datblygu mawr yn ystod y 90au, gyda archfarchnad Safeway a siopau eraill yn cael ei hadeiladu ar dir fferm Parc yr Afon.",datblygu,SM,MS,direct_object_mutation,"[41.0943357406124, 8.306007324687895, 7.015392335672533, 5.985254972211776, 5.410683385907642, 5.033167517473621, 4.806481085958019, 4.515400106748266, 4.414120451517163, 4.059964202885186, 3.8654682315405338, 3.6240834780638256, 4.001600097804781]","[40.95540508147209, 8.268953728099023, 6.951244394144704, 5.922212472365748, 5.323770140568095, 4.9538283112549015, 4.71943521355429, 4.435254200692138, 4.331375644512234, 4.070753475170462, 3.9012233386597326, 3.673748619388789, 3.990278154491417]"
1187,goldfish-models/cym_latn_1000mb,cy_ccg_test:00196,gyflwyno,Nos Lun diwetha mi es i i gyfarfod Cymdeithas Cymry Penbedw efo criw o ddysgwyr Cilgwri i gyflwyno'r sgets a wnaethon ni yn Eisteddfod y Dysgwyr yn ôl ym mis Mawrth.,Nos Lun diwetha mi es i i gyfarfod Cymdeithas Cymry Penbedw efo criw o ddysgwyr Cilgwri i cyflwyno'r sgets a wnaethon ni yn Eisteddfod y Dysgwyr yn ôl ym mis Mawrth.,cyflwyno,SM,L,i,"[41.990745183583854, 9.598210904344514, 8.056003246557069, 6.873242361320032, 6.049433583695744, 5.507448138769817, 5.162533783177669, 4.789192554591274, 4.3967386226648015, 3.926498652574279, 3.4706027533078716, 3.1405569427785136, 3.5221284404019446]","[42.034485945830475, 9.776890768493349, 8.217847961227637, 7.029221917804633, 6.2223506222000795, 5.664237135568181, 5.330752380595014, 4.943731613129981, 4.572073864788321, 4.069617301464786, 3.630313752269423, 3.28907639116074, 3.656773825717234]"
1188,goldfish-models/cym_latn_1000mb,cy_ccg_test:00919,wir,Mae hynny'n wir hyd yn oed os dydych chi ddim yn yfed.,Mae hynny'n gwir hyd yn oed os dydych chi ddim yn yfed.,gwir,SM,MS,yn_complement_adj_noun,"[39.31368148326874, 8.576234519481659, 7.023018259555101, 5.287344131618738, 4.39451654907316, 3.620885266456753, 3.519088863977231, 3.184034743462689, 2.9991587092899863, 2.8428075620540767, 2.558326093336291, 2.403321716528808, 2.4212716989568435]","[39.3843868970871, 8.8629752099514, 7.393607165664434, 5.739316321909428, 4.936749984510243, 4.265019703190774, 4.223797756829299, 3.8563671286101453, 3.6782572749234532, 3.4440542872152946, 3.141948167782175, 2.953425915669868, 2.938750945031643]"
1189,goldfish-models/cym_latn_1000mb,cy_ccg_test:00557,gasglu,"Mae'r disgyblion wedi ymateb yn hael a gyda brwdfrydedd i'r her ac mae cryn gasglu, cyfri a phacio wedi digwydd yn yr ysgol.","Mae'r disgyblion wedi ymateb yn hael a gyda brwdfrydedd i'r her ac mae cryn casglu, cyfri a phacio wedi digwydd yn yr ysgol.",casglu,SM,L,cryn,"[41.703125190734866, 9.47685143550237, 7.979203020284573, 6.926239137103161, 6.148048593259106, 5.459988284669817, 5.018541917329033, 4.491974374155204, 4.381293989966313, 4.068038313587507, 3.8573676638305185, 3.5628073789179324, 3.441626872618993]","[41.61877549489339, 9.440028023719787, 7.963833416253328, 6.948835639407237, 6.155550479547431, 5.450662704370916, 4.998027980451782, 4.527540723482768, 4.4276469752192495, 4.1235541435579455, 3.942584507415692, 3.6628566811482113, 3.522937135895093]"
1190,goldfish-models/cym_latn_1000mb,cy_ccg_test:00480,chymunedau,Cewch roi eich brwdfrydedd a'ch sgiliau trefnu ar waith i alluogi ymgyrchoedd a fydd yn cryfhau'r Gymraeg a chymunedau yng Ngogledd Cymru.,Cewch roi eich brwdfrydedd a'ch sgiliau trefnu ar waith i alluogi ymgyrchoedd a fydd yn cryfhau'r Gymraeg a cymunedau yng Ngogledd Cymru.,cymunedau,AM,L,a,"[41.964182649339946, 9.243160146687712, 7.548408749912467, 6.278911292087287, 5.3580943975331525, 4.694479057399024, 4.458683297171125, 4.0895759010953565, 3.7600302958495115, 3.60587865179072, 3.5088896965275387, 3.2733639854954424, 3.4948116415346573]","[41.31744922910418, 9.380619250237942, 7.685125371175153, 6.431428040311273, 5.5424823160948495, 4.8608219991770705, 4.684847444961114, 4.33956765756011, 3.98991344764363, 3.827364478376694, 3.7429867190907578, 3.493199882072596, 3.703348333764422]"
1191,goldfish-models/cym_latn_1000mb,cy_ccg_train:00028,fodel,Mae wedi bod yn fodel llwyddiannus dros y blynyddoedd ac yn cael ei gydnabod fel ffordd effeithiol o ddatblygu cymunedol sydd yn gwneud gwahaniaeth yn lleol.,Mae wedi bod yn model llwyddiannus dros y blynyddoedd ac yn cael ei gydnabod fel ffordd effeithiol o ddatblygu cymunedol sydd yn gwneud gwahaniaeth yn lleol.,model,SM,MS,yn_complement_adj_noun,"[37.47905451910837, 8.42397238952773, 7.011789005781923, 5.8156629875302315, 4.95849508685725, 4.5114153038178175, 4.3330417573452, 4.075269075908831, 3.7137108421219245, 3.4298368797504475, 3.176035954051518, 2.9194995872676373, 2.877626247637506]","[37.265370982033865, 8.475970872810908, 7.087993051324572, 5.899369619786739, 5.079788792346205, 4.667646474071911, 4.459597219313894, 4.247706343020711, 3.8936813852882812, 3.584383955059041, 3.3293668498019025, 3.0766346207154647, 3.0163972464922284]"
1192,goldfish-models/cym_latn_1000mb,cy_ccg_test:00049,chyffwrdd,Peidiwch â chyffwrdd!,Peidiwch â cyffwrdd!,cyffwrdd,AM,L,â,"[40.8039047241211, 7.969311213493347, 7.148629128932953, 6.142461085319519, 5.28654637336731, 5.081173920631409, 5.314716383814812, 5.292764833569526, 5.380703184008598, 5.345397675037384, 5.368016159534454, 5.022244995832443, 4.758425924181938]","[40.161441802978516, 8.652175140380859, 7.43518033027649, 6.614255142211914, 5.897074735164642, 5.711442685127258, 5.835610887408256, 5.957966592907906, 6.306146857142449, 6.117830955982209, 6.178416073322296, 5.974030274152756, 5.678165957331657]"
