index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
4150,britllm/britllm-3b-v0.1,cy_ccg_train:01135,fod,Maent am weithio gyda phobl ifanc sy'n byw o fewn ardaloedd Safle Treftadaeth y Byd ac a allai fod â diddordeb mewn ymuno â'n cyfweliadau neu grwpiau ffocws.,Maent am weithio gyda phobl ifanc sy'n byw o fewn ardaloedd Safle Treftadaeth y Byd ac a allai bod â diddordeb mewn ymuno â'n cyfweliadau neu grwpiau ffocws.,bod,SM,MS,direct_object_mutation,"[13.818781672297296, 9.38302364864865, 9.169394003378379, 9.20486697635135, 9.488386824324325, 9.567092483108109, 9.633498733108109, 9.60330447635135, 9.329418285472974, 9.356392525337839, 9.45872043918919, 9.407648859797296, 9.391152871621621, 8.980072846283784, 9.108952702702704, 9.23440139358108, 9.15772804054054, 8.862951330236486, 8.804014463682432, 8.760451858108109, 8.942831503378379, 9.062625369510135, 8.940258129222974, 8.781606313344595, 9.127132106471706, 8.536053631756756, 7.260492685678843, 5.750834194389549, 4.1026237768095895, 3.098995837005409, 2.103988508920412, 1.6496138266614966, 1.265260706076751]","[13.860483530405405, 9.377533783783784, 9.164854307432432, 9.199588260135135, 9.431218327702704, 9.54708614864865, 9.626372466216216, 9.58350929054054, 9.31519214527027, 9.339975717905405, 9.436074746621621, 9.406909839527026, 9.38107052364865, 9.0078125, 9.145323057432432, 9.291701858108109, 9.184148015202704, 8.89987595016892, 8.821170291385135, 8.744668496621621, 8.928315033783784, 9.043041332347974, 8.908123944256756, 8.731247360641891, 9.075902165593329, 8.463504275760135, 7.190133172112542, 5.747760888692495, 4.105894274002797, 3.22202825385171, 2.2198126960445093, 1.7644253920864414, 1.3636748307460063]"
4151,britllm/britllm-3b-v0.1,cy_ccg_dev:00073,Lywodraeth,"Pob tro mae archwilydd, ymgynghorydd, aseswr risg, neu swyddog cydraddoldeb (ayb) yn edrych ar unrhyw broses neu bolisi sy'n gyfrifoldeb i Lywodraeth Cymru, dim ond un peth sy'n digwydd – sef cyflwyno mwy o brosesau gweinyddol, mwy o fiwrocratiaeth a mwy o rwystrau i bawb eu brwydro.","Pob tro mae archwilydd, ymgynghorydd, aseswr risg, neu swyddog cydraddoldeb (ayb) yn edrych ar unrhyw broses neu bolisi sy'n gyfrifoldeb i Llywodraeth Cymru, dim ond un peth sy'n digwydd – sef cyflwyno mwy o brosesau gweinyddol, mwy o fiwrocratiaeth a mwy o rwystrau i bawb eu brwydro.",Llywodraeth,SM,L,i,"[14.752970950704226, 9.820147447183098, 9.165988116197184, 9.324631382042254, 9.799955985915492, 9.93598701584507, 10.222326144366198, 10.070642605633802, 9.805499009683098, 9.663911201584508, 9.615358164612676, 9.703372579225352, 9.366644201144366, 9.133933483714788, 9.346267055457746, 9.322863941461268, 9.068314673195422, 8.76735117737676, 9.024867957746478, 8.87606768540933, 8.940672055096693, 8.65067237531635, 8.456283750668378, 8.51692070759518, 8.327189790530943, 7.935937417225099, 6.7143876376286356, 5.681901346629774, 4.364337472848489, 3.512336795598688, 2.7094802923605474, 2.3103292441703904, 1.9012548327445984]","[14.726453234265735, 9.779173951048952, 9.126311188811188, 9.289335664335665, 9.736915428321678, 9.877267263986013, 10.177283653846153, 10.03040319055944, 9.759137347027972, 9.619359156468532, 9.611341783216783, 9.677201704545455, 9.338225251311188, 9.102429796765735, 9.311557583041958, 9.276455965909092, 9.019541493662587, 8.720218258304195, 8.98478986833479, 8.81830303485577, 8.882848299466646, 8.616053654597355, 8.382292173959158, 8.452514861847137, 8.285552427485273, 7.9154242060401225, 6.68832750837286, 5.641571690986207, 4.345805685003321, 3.4938847351741122, 2.699295953437165, 2.313451363490178, 1.9284222867939023]"
4152,britllm/britllm-3b-v0.1,cy_ccg_test:00033,ddwy,"Fe aethon ni mas am awr neu ddwy, ac wedyn dod yn ôl.","Fe aethon ni mas am awr neu dwy, ac wedyn dod yn ôl.",dwy,SM,L,neu,"[13.41217672413793, 8.624461206896552, 8.26360452586207, 8.273976293103448, 8.629849137931034, 8.838631465517242, 8.734913793103448, 8.67059536637931, 8.898572198275861, 8.979121767241379, 9.491918103448276, 9.514143318965518, 9.367658943965518, 9.434048356681034, 9.236563846982758, 9.345231681034482, 9.63762796336207, 9.202249461206897, 9.473531788793103, 9.522629310344827, 9.492928340517242, 9.566002155172415, 8.851697198275861, 8.858297413793103, 9.064554148706897, 8.927532327586206, 9.348885371767242, 9.33026333512931, 6.966317012392241, 5.972747013486665, 2.668273901117259, 2.1958995482017256, 1.555093292532296]","[13.061383928571429, 8.517438616071429, 8.277204241071429, 8.179827008928571, 8.467633928571429, 8.754324776785714, 8.587332589285714, 8.679059709821429, 8.930454799107142, 9.059047154017858, 9.595354352678571, 9.553152901785714, 9.435825892857142, 9.549857003348214, 9.37353515625, 9.417619977678571, 9.687848772321429, 9.082240513392858, 9.4248046875, 9.373046875, 9.31689453125, 9.351283482142858, 8.727260044642858, 8.796107700892858, 8.8955078125, 8.851702008928571, 9.250331333705358, 9.141653878348214, 6.788029261997768, 5.856635229928153, 3.0700207352638245, 2.4251160451344083, 1.824139186314174]"
4153,britllm/britllm-3b-v0.1,cy_ccg_train:00858,ddeud,Nath y dyn ddeud bod y tŷ ar fin cael 'i werthu.,Nath y dyn deud bod y tŷ ar fin cael 'i werthu.,deud,SM,MS,direct_object_mutation,"[13.895951704545455, 9.357599431818182, 8.779651988636363, 9.144708806818182, 9.658025568181818, 9.824751420454545, 9.859153053977273, 10.55859375, 10.25, 10.576171875, 10.033380681818182, 9.7978515625, 9.749378551136363, 9.753728693181818, 9.828657670454545, 9.671431107954545, 9.381569602272727, 9.267578125, 9.508167613636363, 9.467063210227273, 9.609996448863637, 9.464133522727273, 9.137162642045455, 9.102805397727273, 9.004128196022727, 8.423739346590908, 7.539287220348012, 7.012628728693182, 6.425722989169034, 5.926855954256925, 5.3750973614779385, 5.319985015825792, 4.762797236442566]","[13.636160714285714, 9.292224702380953, 8.852678571428571, 9.251488095238095, 9.68452380952381, 9.797061011904763, 9.5830078125, 10.119419642857142, 9.900204613095237, 10.410528273809524, 10.071800595238095, 9.965401785714286, 9.555245535714286, 9.673177083333334, 9.490420386904763, 9.405505952380953, 9.193266369047619, 8.931919642857142, 9.120907738095237, 9.181826636904763, 9.050967261904763, 9.165643601190476, 8.842540922619047, 8.879743303571429, 8.727120535714286, 8.072963169642858, 7.347914922805059, 6.803199404761905, 6.292500813802083, 5.717233203706288, 5.0757920401436945, 5.167490039552961, 4.516619114648728]"
4154,britllm/britllm-3b-v0.1,cy_ccg_train:01121,ddeall,"Dydy hyn ddim yn fater yn erbyn unigolion, mae'n egwyddor y dyliau staff sefydliad sy'n fonopoli gwladol fel Swyddfa'r Post, ddeall peth geiriau syml Cymraeg ac yn enwedig rhai sylfaenol yn eu busnes.","Dydy hyn ddim yn fater yn erbyn unigolion, mae'n egwyddor y dyliau staff sefydliad sy'n fonopoli gwladol fel Swyddfa'r Post, deall peth geiriau syml Cymraeg ac yn enwedig rhai sylfaenol yn eu busnes.",deall,SM,MS,direct_object_mutation,"[13.552176339285714, 9.002072704081632, 8.39209980867347, 8.685985331632653, 8.966079400510203, 9.109813456632653, 9.20916374362245, 9.244280133928571, 9.054667570153061, 8.92755500637755, 9.064034598214286, 9.080915178571429, 8.47246940768495, 8.539244359853317, 8.726143973214286, 8.826191804846939, 8.395089285714286, 8.194019551179847, 8.255562918526786, 7.915258290816326, 8.102852957589286, 7.93592678770727, 7.784397047393176, 7.958272817183514, 7.771469739018654, 7.363729982959981, 6.1870033886967875, 5.506158702227534, 4.286164665708736, 3.5140616650484047, 3.0860043630308036, 2.7293274110677292, 2.375775925967158]","[13.458319909793815, 8.959044780927835, 8.341092139175258, 8.59387081185567, 8.88353737113402, 9.014336340206185, 9.136175096649485, 9.196097777061855, 9.012181862113403, 8.842098904639176, 8.983086340206185, 8.979039143041238, 8.3769657095683, 8.476975273840207, 8.656723179768042, 8.777796794458762, 8.376751771907216, 8.212850354381443, 8.251069688305412, 7.946704353253866, 8.141551224226804, 7.984626691365979, 7.836503176345039, 7.98141416569346, 7.831681713615496, 7.3322417269048, 6.145279795853133, 5.541485648794272, 4.407846814578342, 3.644975522129806, 3.1854892932262615, 2.7952807441200176, 2.4400549991843627]"
4155,britllm/britllm-3b-v0.1,cy_ccg_test:00380,chyflythrennu,Bydd cyfle hefyd i drafod rhai nodweddion ieithyddol sy'n perthyn i farddoniaeth megis odli a chyflythrennu a chael cyflwyniad syml i'r gynghanedd.,Bydd cyfle hefyd i drafod rhai nodweddion ieithyddol sy'n perthyn i farddoniaeth megis odli a cyflythrennu a chael cyflwyniad syml i'r gynghanedd.,cyflythrennu,AM,L,a,"[13.443897192028986, 9.343297101449275, 8.911288496376812, 8.87698143115942, 9.35829936594203, 9.430225317028986, 9.830502717391305, 9.644814311594203, 9.420742753623188, 9.188370414402174, 9.249320652173912, 9.242866847826088, 9.080332880434783, 8.643696218297102, 8.851406816123188, 8.792289402173912, 8.636874433876812, 8.22172214673913, 8.372593976449275, 8.407276098278986, 8.341032608695652, 8.49914020040761, 8.361833213032156, 8.708363629769588, 7.901319863139719, 7.2396072719408116, 5.958814073300016, 5.173546075820923, 4.160054422807002, 3.6314844791439995, 2.6358161525449892, 2.0057764709859653, 1.3959044580874236]","[13.424230238970589, 9.3291015625, 8.900620404411764, 8.875832950367647, 9.315716911764707, 9.352711397058824, 9.750057444852942, 9.656968060661764, 9.430147058823529, 9.165204216452207, 9.232622931985293, 9.161678538602942, 8.983111213235293, 8.582271800321692, 8.752872242647058, 8.700166590073529, 8.614487591911764, 8.211440142463236, 8.345358455882353, 8.390262379365808, 8.308931238511029, 8.460179946001839, 8.307833503274356, 8.7369104273179, 7.925028183880975, 7.16349001491771, 5.74331326344434, 5.010591847055099, 4.0321069535087135, 3.5794822556131027, 2.5955289479564216, 2.0563558550441967, 1.4732498438919293]"
4156,britllm/britllm-3b-v0.1,cy_ccg_train:00678,chostau,"Gallet ti hefyd hawlio lwfansau am fod yn gynghorydd, fel cael ad-daliad am gostau gofal plant neu bobl hŷn sy'n ddibynnol arnat ti yn ogystal â chostau teithio.","Gallet ti hefyd hawlio lwfansau am fod yn gynghorydd, fel cael ad-daliad am gostau gofal plant neu bobl hŷn sy'n ddibynnol arnat ti yn ogystal â costau teithio.",costau,AM,L,â,"[14.1638671875, 8.923388671875, 8.31494140625, 8.478759765625, 8.69296875, 8.8158203125, 9.0142333984375, 8.94609375, 8.7060791015625, 8.6763916015625, 8.7941650390625, 8.6038818359375, 8.56546630859375, 8.454852294921874, 8.673651123046875, 8.749726104736329, 8.802603721618652, 8.696599578857422, 8.556931304931641, 8.350716400146485, 8.250904846191407, 8.19683837890625, 8.118112182617187, 8.78221435546875, 7.8587493896484375, 7.565738868713379, 6.5272907495498655, 5.013609433174134, 4.387549886107445, 3.3408960297703745, 2.5437351167201996, 1.9583735525608064, 1.6289156630635262]","[14.157535601265822, 8.963014240506329, 8.386026503164556, 8.51864121835443, 8.755191851265822, 8.847112341772151, 9.057382318037975, 9.063192246835444, 8.756798852848101, 8.784192049050633, 8.906175830696203, 8.687821400316455, 8.623973991297468, 8.511935077136076, 8.659828668908228, 8.756422598150712, 8.81261492379104, 8.660470696944225, 8.550136131576345, 8.313497422616694, 8.261287640921678, 8.143196202531646, 8.008136990704115, 8.734739665743671, 7.8042053995253164, 7.464271979995921, 6.444424810288828, 4.940930330300633, 4.328589252278775, 3.272056641457956, 2.5439197564426856, 2.0594017384927485, 1.6816659713093238]"
4157,britllm/britllm-3b-v0.1,cy_ccg_dev:00125,garu,"Ond os ydych yn hapus i gael gwyliau mewn unrhyw hinsawdd, mae digon i'w garu am y gaeaf yn Eryri.","Ond os ydych yn hapus i gael gwyliau mewn unrhyw hinsawdd, mae digon i'w caru am y gaeaf yn Eryri.",caru,SM,L,'w,"[14.756328125, 9.416171875, 8.869375, 8.8454296875, 9.38578125, 9.32375, 9.574921875, 9.61171875, 9.418359375, 9.561171875, 9.540546875, 9.7190625, 9.3690625, 9.4702734375, 9.3805859375, 9.469296875, 8.9906640625, 8.97416015625, 9.09908203125, 8.92796875, 8.849248046875, 8.604560546875, 7.92637451171875, 7.670011901855469, 7.187958984375, 6.465899047851562, 5.617081222534179, 4.529212188720703, 3.6197899198532104, 3.017982087135315, 2.267209219932556, 1.9532710742950439, 1.5283554577827454]","[14.893515625, 9.369453125, 8.8915625, 8.8753515625, 9.42453125, 9.433515625, 9.6296875, 9.728515625, 9.56046875, 9.553984375, 9.575703125, 9.717890625, 9.295546875, 9.5048828125, 9.3753515625, 9.4184375, 8.9824609375, 9.00318359375, 9.11869140625, 8.9042578125, 8.832021484375, 8.669345703125, 7.92161865234375, 7.628512878417968, 7.18350830078125, 6.400469360351562, 5.56847770690918, 4.617723541259766, 3.6290416288375855, 3.08342236995697, 2.239734706878662, 1.9226065611839294, 1.608119456768036]"
4158,britllm/britllm-3b-v0.1,cy_ccg_train:00661,thri,"Tair taith a thri llai, ond pwy sy'n gwrando?","Tair taith a tri llai, ond pwy sy'n gwrando?",tri,AM,L,a,"[14.794836956521738, 8.84069293478261, 8.924592391304348, 9.289572010869565, 9.658288043478262, 9.7265625, 9.891134510869565, 9.77649456521739, 9.731148097826088, 9.723845108695652, 9.710767663043478, 9.261548913043478, 9.50866168478261, 9.52445652173913, 9.468410326086957, 9.592561141304348, 9.308254076086957, 9.076426630434783, 9.181725543478262, 9.273947010869565, 9.242017663043478, 9.107846467391305, 8.486478722613791, 8.232945317807404, 8.349141079446543, 7.395948658818784, 6.636083519977072, 5.625894339188285, 5.363321138464886, 4.832294961680537, 4.094575633173403, 3.712100889371789, 3.7505058620287026]","[14.751420454545455, 9.028941761363637, 9.155806107954545, 9.472478693181818, 9.68359375, 9.721235795454545, 9.865056818181818, 9.75, 9.636896306818182, 9.638671875, 9.853160511363637, 9.418323863636363, 9.731889204545455, 9.806995738636363, 9.708451704545455, 9.714666193181818, 9.540127840909092, 9.365056818181818, 9.389737215909092, 9.421164772727273, 9.302379261363637, 9.175248579545455, 8.675940080122514, 8.458067460493607, 8.537603464993564, 7.591526464982466, 6.593364585529674, 5.523649085651744, 5.326146125793457, 4.717817479913885, 4.171171751889315, 3.7367104562846096, 3.883749235760082]"
4159,britllm/britllm-3b-v0.1,cy_ccg_test:00828,Mhentref,"Mae datblygiad newydd o 600 o ystafelloedd wedi agor ym Mhentref Santes Fair, gydag amrywiaeth o lety gan gynnwys fflatiau stiwdio a tai tref, bar caffi, siop, golchdy, ystafelloedd cyffredin a chyfleusterau chwaraeon a ffitrwydd.","Mae datblygiad newydd o 600 o ystafelloedd wedi agor ym Pentref Santes Fair, gydag amrywiaeth o lety gan gynnwys fflatiau stiwdio a tai tref, bar caffi, siop, golchdy, ystafelloedd cyffredin a chyfleusterau chwaraeon a ffitrwydd.",Pentref,NM,L,ym,"[13.815581995412844, 9.356955991972477, 8.908812356651376, 8.911070097477063, 9.472172448394495, 9.592603211009175, 9.72960865825688, 9.521968176605505, 9.402325831422019, 9.321029243119266, 9.326807984518348, 9.37684561353211, 9.068735665137615, 8.791821961009175, 9.000125430045872, 8.922045226490825, 8.616593947104358, 8.442930449039563, 8.564455364822248, 8.235326924455276, 8.30779189363532, 8.048542547663418, 7.716845591133888, 8.073516845703125, 7.67677023651403, 7.174495484850822, 6.962394242986627, 5.288499262354789, 4.294828831602674, 3.4579186012985508, 2.7621596898507637, 2.16769744934292, 1.6311270720368132]","[13.738932291666666, 9.28955078125, 8.864348234953704, 8.871744791666666, 9.459888599537036, 9.589301215277779, 9.700629340277779, 9.496021412037036, 9.391456886574074, 9.289894386574074, 9.330878363715279, 9.355631510416666, 9.00339988425926, 8.731734664351851, 8.960847077546296, 8.89214183666088, 8.591285988136574, 8.39595314308449, 8.545664469401041, 8.209849039713541, 8.256745515046296, 8.008784541377315, 7.707453974971065, 8.12946715178313, 7.723446139582881, 7.220628806838283, 7.043172042678903, 5.331763990499355, 4.341643692166717, 3.5054910480976105, 2.911024058306659, 2.313788996802436, 1.7226220821892773]"
4160,britllm/britllm-3b-v0.1,cy_ccg_train:01167,fydd,"Hoffwn i hefyd eich atgoffa - dwi'n ymddiheuro os ydw i wedi bombardio pawb efo hwn dros y dyddiau diwethaf! - am reid Y Ddwy Olwyn, y gyntaf o'i bath erioed, fydd yn cychwyn o'r maes am 5 yr hwyr ddydd Llun.","Hoffwn i hefyd eich atgoffa - dwi'n ymddiheuro os ydw i wedi bombardio pawb efo hwn dros y dyddiau diwethaf! - am reid Y Ddwy Olwyn, y gyntaf o'i bath erioed, bydd yn cychwyn o'r maes am 5 yr hwyr ddydd Llun.",bydd,SM,MS,inflected_zero_trigger,"[14.251509640194953, 9.32400372706422, 8.911070097477063, 9.129470685206423, 9.668927393922019, 9.81282253440367, 10.04411105934633, 10.027361668577981, 9.719695204988533, 9.634808181622706, 9.361558826691514, 9.453999650587729, 9.601035021860666, 9.4770272631164, 9.724282360951834, 9.688808056192661, 9.211663202408257, 9.008600917431192, 9.164250645068808, 9.188911088016056, 8.754309418004587, 8.725743486246932, 8.311154216801354, 8.366046590542574, 7.988537709647362, 7.303169320482726, 6.944898981566823, 5.614582306748137, 4.4874029203292425, 3.6950183538121917, 2.9756891388411915, 2.4232782584811567, 2.0850763014697153]","[14.285450122974536, 9.321108217592593, 8.920518663194445, 9.142279730902779, 9.686659071180555, 9.836263020833334, 10.022058557581019, 10.028880931712964, 9.70592357494213, 9.680652759693286, 9.406971119068286, 9.52547765661169, 9.684978343822339, 9.52788515444155, 9.79041431568287, 9.695222077546296, 9.247513382523149, 9.054108796296296, 9.143491391782407, 9.145810727719907, 8.786756727430555, 8.864190763897366, 8.430671197396737, 8.44229832401982, 7.968882242838542, 7.448764801025391, 7.03375866678026, 5.690924538506402, 4.525659097565545, 3.708132252649025, 3.028124470401693, 2.482414181585665, 2.1266587177912393]"
4161,britllm/britllm-3b-v0.1,cy_ccg_test:00472,wneud,"Gan ddefnyddio offer, gellir ei wneud trwy godi'r corff oddi ar stand a'i godi'n ôl oddi ar gadair Rufeinig, neu drwy ddefnyddio peiriant ymestyn y cefn pan fo'r corff yn gwthio pwysau am i fyny.","Gan ddefnyddio offer, gellir ei gwneud trwy godi'r corff oddi ar stand a'i godi'n ôl oddi ar gadair Rufeinig, neu drwy ddefnyddio peiriant ymestyn y cefn pan fo'r corff yn gwthio pwysau am i fyny.",gwneud,SM,L,ei,"[14.33681017287234, 9.470620013297872, 9.187957114361701, 9.204828789893616, 9.303357712765957, 9.506274933510639, 9.568941156914894, 9.836436170212766, 9.59212932180851, 9.484873670212766, 9.312998670212766, 9.403050199468085, 9.163023603723405, 9.099006815159575, 9.217150099734043, 9.176778590425531, 8.979274019281915, 8.858211436170214, 9.005152925531915, 8.99886760305851, 8.950171937333776, 8.592929596596576, 8.037235746992396, 7.98498989673371, 7.486153135908411, 6.74627741346968, 5.887268109524504, 4.96016784297659, 4.340216566907599, 3.403503935387794, 2.5479135107486806, 2.564661885829682, 2.201954188499045]","[14.24798519736842, 9.412088815789474, 9.119284539473684, 9.149629934210527, 9.1955078125, 9.4353515625, 9.491683799342105, 9.7712890625, 9.500565378289474, 9.424516858552632, 9.320384457236843, 9.389185855263158, 9.122024054276316, 9.057833059210527, 9.133830180921052, 9.099516858552631, 8.915892269736842, 8.803279194078947, 8.934457236842105, 8.935567434210526, 8.868408203125, 8.504011937191612, 7.942498217130963, 7.857969263980263, 7.377655029296875, 6.639132118225097, 5.793896727812918, 4.81153697089145, 4.2193701995046515, 3.35361563531976, 2.5354094994695564, 2.5479977457146896, 2.2114595563788164]"
4162,britllm/britllm-3b-v0.1,cy_ccg_train:01142,Gwm,Mae'n cynnig golygfeydd gwych o Gwm Brwynog a thros y Fenai tuag at Ynys Môn.,Mae'n cynnig golygfeydd gwych o Cwm Brwynog a thros y Fenai tuag at Ynys Môn.,Cwm,SM,L,o,"[14.456566220238095, 9.003069196428571, 8.666108630952381, 8.68266369047619, 9.064639136904763, 9.316499255952381, 9.384114583333334, 9.243071056547619, 9.008463541666666, 8.976469494047619, 9.048456101190476, 8.968936011904763, 9.156575520833334, 8.69721912202381, 8.757161458333334, 8.763020833333334, 8.481026785714286, 8.502650669642858, 8.387718563988095, 7.921456473214286, 7.627081008184524, 7.6366460890997026, 7.222365606398809, 7.139364333379836, 7.0106071290515715, 6.924589066278367, 5.651499004591079, 4.976486572197506, 3.892678970382327, 3.3290197991189503, 2.36958042212895, 1.7555666338829767, 1.503670564719609]","[14.659877232142858, 9.07710193452381, 8.701450892857142, 8.759765625, 9.205915178571429, 9.427083333333334, 9.350725446428571, 9.23442150297619, 8.953357514880953, 8.847516741071429, 8.86918712797619, 8.731352306547619, 8.890811011904763, 8.443870907738095, 8.509254092261905, 8.538643973214286, 8.337146577380953, 8.432012648809524, 8.34819103422619, 7.835309709821429, 7.536655970982143, 7.536423456101191, 7.13933599562872, 7.11551266624814, 7.177634193783715, 6.994155702136812, 5.661866261845543, 5.0510213971138, 3.9043285108747936, 3.2984917759895325, 2.381140112876892, 1.7933586750711714, 1.5085996361005873]"
4163,britllm/britllm-3b-v0.1,cy_ccg_train:00807,draws,Ac mi ddaeth yr ysgol yn y 150 uchaf hefyd ar draws y byd.,Ac mi ddaeth yr ysgol yn y 150 uchaf hefyd ar traws y byd.,traws,SM,L,ar,"[15.125, 9.353236607142858, 8.980608258928571, 9.011579241071429, 9.404854910714286, 9.369838169642858, 9.411272321428571, 9.523018973214286, 9.804129464285714, 10.002371651785714, 9.436383928571429, 9.645089285714286, 9.548270089285714, 9.413643973214286, 9.609095982142858, 9.419782366071429, 9.353515625, 9.586216517857142, 9.982840401785714, 9.779854910714286, 9.776506696428571, 9.494489397321429, 8.638846261160714, 8.914655412946429, 8.923601422991071, 7.755549839564732, 7.269558497837612, 6.355781350816999, 5.00337723323277, 4.134252599307469, 3.743711884532656, 3.0884812218802318, 2.798334619828633]","[14.884159482758621, 9.275996767241379, 8.939655172413794, 9.047279094827585, 9.497844827586206, 9.375134698275861, 9.291487068965518, 9.294046336206897, 9.594019396551724, 9.923626077586206, 9.517106681034482, 9.818965517241379, 9.654498922413794, 9.411637931034482, 9.62702047413793, 9.264008620689655, 9.14776400862069, 9.43547952586207, 9.810210129310345, 9.548221982758621, 9.666621767241379, 9.227370689655173, 8.59307650862069, 8.790880926724139, 8.631229795258621, 7.422847353178879, 6.929173962823276, 5.9762666965353075, 5.135816639867322, 4.581070357355578, 4.166870392602066, 3.7569603755556304, 3.2803533734946417]"
4164,britllm/britllm-3b-v0.1,cy_ccg_train:00613,gopa,Mae Parc Cenedlaethol Eryri wedi cadarnhau bod llygredd sylweddol o ficro-plastigion wedi ei ddarganfod ar gopa'r Wyddfa.,Mae Parc Cenedlaethol Eryri wedi cadarnhau bod llygredd sylweddol o ficro-plastigion wedi ei ddarganfod ar copa'r Wyddfa.,copa,SM,L,ar,"[13.795683262711865, 8.825940148305085, 8.348781779661017, 8.639433262711865, 9.066075211864407, 8.947232521186441, 9.197166313559322, 9.34030720338983, 9.328919491525424, 9.031514830508474, 8.590903072033898, 8.300400556144067, 8.059951006355933, 8.028369968220339, 8.224046610169491, 8.048877780720339, 7.685993776483051, 7.688625529661017, 7.836566472457627, 7.763038764565678, 7.507415254237288, 7.674506753177966, 7.325282210010593, 7.6386967028601696, 6.987966763771187, 6.574216293076337, 5.942095043295521, 4.689106195659961, 3.706688684932256, 2.88738090911154, 2.286565368458376, 2.0149379584748868, 1.4232561628697282]","[13.617322198275861, 8.811018318965518, 8.35418911637931, 8.62493265086207, 8.995959051724139, 8.89385775862069, 9.185883620689655, 9.368938577586206, 9.33661099137931, 9.083243534482758, 8.657058189655173, 8.308981007543103, 8.095130657327585, 8.087789601293103, 8.240234375, 8.022242052801724, 7.654717807112069, 7.695918642241379, 7.821760506465517, 7.790843042834052, 7.511617726293103, 7.627980199353448, 7.269872205010776, 7.631061422413793, 6.996754613415948, 6.577640533447266, 5.957120860445088, 4.728493540451445, 3.7293764784418304, 2.8621659299422957, 2.2696109722400535, 2.035662772326634, 1.5241463985936394]"
4165,britllm/britllm-3b-v0.1,cy_ccg_test:00031,Gaerfyrddin,Nod y seremoni symbolaidd yn llyfrgell y dref oedd dangos y berthynas rhwng datblygu economaidd a hybu'r Gymraeg fel prif iaith Sir Gaerfyrddin.,Nod y seremoni symbolaidd yn llyfrgell y dref oedd dangos y berthynas rhwng datblygu economaidd a hybu'r Gymraeg fel prif iaith Sir Caerfyrddin.,Caerfyrddin,SM,L,Sir,"[13.846168154761905, 9.470796130952381, 8.80890376984127, 9.155443948412698, 9.731770833333334, 9.69469246031746, 9.765562996031745, 9.745938740079366, 9.327752976190476, 9.302889384920634, 9.289775545634921, 9.084170386904763, 8.98220486111111, 8.983320932539682, 8.938182043650794, 9.034257192460318, 8.664481026785714, 8.407955109126984, 8.431005084325397, 8.454814608134921, 8.808942522321429, 9.341141958085318, 9.19913349454365, 9.511234343998016, 8.781828380766369, 8.254332769484748, 7.2761327349950395, 5.90476683964805, 4.404178710210891, 3.3400167775532554, 2.6397413829016307, 2.3640326639962574, 1.7562536928388808]","[13.977368551587302, 9.464967757936508, 8.838665674603174, 9.190352182539682, 9.817832341269842, 9.777715773809524, 9.797619047619047, 9.845021081349206, 9.480220734126984, 9.434399801587302, 9.436538938492063, 9.182446676587302, 9.023065476190476, 8.983847966269842, 8.938058035714286, 9.050006200396826, 8.640888516865079, 8.33362785218254, 8.441669766865079, 8.497101314484127, 8.92697482638889, 9.41215587797619, 9.231362963479663, 9.540617443266369, 8.83214338998946, 8.301758054703, 7.3518727620442705, 5.9094422052777, 4.420010672675239, 3.3649885578761025, 2.679895734030103, 2.423273936150566, 1.8303296282177879]"
4166,britllm/britllm-3b-v0.1,cy_ccg_train:01175,roi,"Rydyn ni'n ymroddedig i gynyddu cysylltiad cynulleidfaoedd â cherddoriaeth newydd, gan roi cyfleoedd i artistiaid dyfu a datblygu, a chefnogi'r rhai sy'n chwilio am lwybrau eraill i mewn i'r diwydiant.","Rydyn ni'n ymroddedig i gynyddu cysylltiad cynulleidfaoedd â cherddoriaeth newydd, gan rhoi cyfleoedd i artistiaid dyfu a datblygu, a chefnogi'r rhai sy'n chwilio am lwybrau eraill i mewn i'r diwydiant.",rhoi,SM,L,gan,"[13.639756944444445, 9.46283143939394, 9.103416982323232, 9.280421401515152, 9.75418244949495, 9.782354797979798, 9.64431423611111, 9.590988005050505, 9.318536931818182, 9.035974984217171, 9.170730744949495, 8.877357559974747, 8.726584694602273, 8.357806581439394, 8.536527383207071, 8.319493765782829, 8.055064808238637, 7.906454683554293, 8.057078351878156, 7.968208081794508, 7.979581582425821, 8.014032999674479, 7.4851419468118685, 7.479933459349353, 7.076056995777169, 6.696243767786508, 5.87777245526362, 4.605039042655868, 3.3358922943924414, 2.6812955851506706, 2.0289640703586618, 1.5023210590535945, 1.1500608752472232]","[13.660195707070708, 9.503945707070708, 9.114543876262626, 9.305397727272727, 9.777107007575758, 9.838936237373737, 9.718671085858587, 9.655934343434344, 9.403251262626263, 9.109444049873737, 9.222513218118687, 8.969331991792929, 8.822985716540405, 8.457164417613637, 8.615574692234848, 8.40869140625, 8.156420158617424, 8.02850526751894, 8.151664348563763, 8.090137211963384, 8.078599101365215, 8.143723458954781, 7.567244712752525, 7.533948956113873, 7.114538428759334, 6.706413134179934, 5.822096678945753, 4.556533924256913, 3.3434030636392458, 2.6804615716741544, 2.0788322711231735, 1.5921675231721666, 1.2115788038330848]"
