index,model,item,sentence_id,correct_form,sentence,incorrect_form,incorrect_sentence,mutation_type,trigger_type,specific_trigger,incorrect_form_mut_type,correct_nll_mean,incorrect_nll_mean,delta,layer_nll_correct,layer_nll_incorrect
75,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                75
item                                                                      28
sent_id                                                                    7
source                     https://www.bbc.com/cymrufyw/erthyglau/c05drnr...
correct_sentence           Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r...
correct_form                                                         phenodi
lemma                                                                 penodi
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                          ei
token_id                                                                19.0
prev_word                                                                 ei
incorrect_form                                                        benodi
incorrect_sentence         Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 75, dtype: object>",7,phenodi,"Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r Gweinidog Rhyfel, David Lloyd George, os y câi ei phenodi yn artist rhyfel.",benodi,"Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r Gweinidog Rhyfel, David Lloyd George, os y câi ei benodi yn artist rhyfel.",AM,L,ei,SM,4.674646082520485,4.557118788361549,-0.11752729415893537,"[10.76021318435669, 10.175045585632324, 9.709959061940511, 9.089371458689373, 4.674646082520485]","[10.755233987172444, 10.165734227498373, 9.696302286783855, 9.075062211354574, 4.557118788361549]"
76,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                76
item                                                                      28
sent_id                                                                    7
source                     https://www.bbc.com/cymrufyw/erthyglau/c05drnr...
correct_sentence           Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r...
correct_form                                                         phenodi
lemma                                                                 penodi
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                          ei
token_id                                                                19.0
prev_word                                                                 ei
incorrect_form                                                       mhenodi
incorrect_sentence         Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 76, dtype: object>",7,phenodi,"Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r Gweinidog Rhyfel, David Lloyd George, os y câi ei phenodi yn artist rhyfel.",mhenodi,"Yn ystod y Rhyfel Byd Cyntaf, gofynnodd hi i'r Gweinidog Rhyfel, David Lloyd George, os y câi ei mhenodi yn artist rhyfel.",AM,L,ei,NM,4.674646082520485,4.820147787531217,0.1455017050107319,"[10.76021318435669, 10.175045585632324, 9.709959061940511, 9.089371458689373, 4.674646082520485]","[10.762247657775879, 10.191780026753744, 9.742446867624919, 9.136271286010743, 4.820147787531217]"
77,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                77
item                                                                      29
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                     mhlentyndod
lemma                                                             plentyndod
mutation_type                                                             NM
trigger_type                                                               L
specific_trigger                                                          fy
token_id                                                                 8.0
prev_word                                                                 fy
incorrect_form                                                    plentyndod
incorrect_sentence         Mae hwn yn fy atgoffa o fy plentyndod ac yn go...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 77, dtype: object>",8,mhlentyndod,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,plentyndod,Mae hwn yn fy atgoffa o fy plentyndod ac yn golygu lot i bobl leol hefyd.,NM,L,fy,none,4.523329076798339,4.52035407970349,-0.002974997094848497,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.732177151574028, 10.223280111948648, 9.760800891452366, 9.080893145667183, 4.52035407970349]"
78,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                78
item                                                                      29
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                     mhlentyndod
lemma                                                             plentyndod
mutation_type                                                             NM
trigger_type                                                               L
specific_trigger                                                          fy
token_id                                                                 8.0
prev_word                                                                 fy
incorrect_form                                                    blentyndod
incorrect_sentence         Mae hwn yn fy atgoffa o fy blentyndod ac yn go...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 78, dtype: object>",8,mhlentyndod,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,blentyndod,Mae hwn yn fy atgoffa o fy blentyndod ac yn golygu lot i bobl leol hefyd.,NM,L,fy,SM,4.523329076798339,4.558419552942117,0.03509047614377803,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.73859855863783, 10.248145050472683, 9.779563638899061, 9.11458651224772, 4.558419552942117]"
79,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                79
item                                                                      29
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                     mhlentyndod
lemma                                                             plentyndod
mutation_type                                                             NM
trigger_type                                                               L
specific_trigger                                                          fy
token_id                                                                 8.0
prev_word                                                                 fy
incorrect_form                                                   phlentyndod
incorrect_sentence         Mae hwn yn fy atgoffa o fy phlentyndod ac yn g...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 79, dtype: object>",8,mhlentyndod,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,phlentyndod,Mae hwn yn fy atgoffa o fy phlentyndod ac yn golygu lot i bobl leol hefyd.,NM,L,fy,AM,4.523329076798339,4.6003205387128725,0.07699146191453377,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.73937956492106, 10.246196111043295, 9.77505185869005, 9.088069703843859, 4.6003205387128725]"
80,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                80
item                                                                      30
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                            bobl
lemma                                                                   pobl
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                           i
token_id                                                                14.0
prev_word                                                                  i
incorrect_form                                                          pobl
incorrect_sentence         Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 80, dtype: object>",8,bobl,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,pobl,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i pobl leol hefyd.,SM,L,i,none,4.523329076798339,4.793255925962799,0.2699268491644604,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.728655212803892, 10.24631445031417, 9.81665264932733, 9.170897232858758, 4.793255925962799]"
81,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                81
item                                                                      30
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                            bobl
lemma                                                                   pobl
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                           i
token_id                                                                14.0
prev_word                                                                  i
incorrect_form                                                         mhobl
incorrect_sentence         Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 81, dtype: object>",8,bobl,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,mhobl,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i mhobl leol hefyd.,SM,L,i,NM,4.523329076798339,5.128473935158629,0.6051448583602905,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.746720063058953, 10.281804335744757, 9.875211715698242, 9.269836726941561, 5.128473935158629]"
82,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                82
item                                                                      30
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                            bobl
lemma                                                                   pobl
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                           i
token_id                                                                14.0
prev_word                                                                  i
incorrect_form                                                         phobl
incorrect_sentence         Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 82, dtype: object>",8,bobl,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,phobl,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i phobl leol hefyd.,SM,L,i,AM,4.523329076798339,4.832302847190907,0.30897377039256835,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.739064066033615, 10.241893667923776, 9.822732975608425, 9.187241654647025, 4.832302847190907]"
83,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                83
item                                                                      31
sent_id                                                                    8
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
correct_form                                                            leol
lemma                                                                  lleol
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                      fem_sing_noun_modifier
token_id                                                                15.0
prev_word                                                               bobl
incorrect_form                                                         lleol
incorrect_sentence         Mae hwn yn fy atgoffa o fy mhlentyndod ac yn g...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 83, dtype: object>",8,leol,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl leol hefyd.,lleol,Mae hwn yn fy atgoffa o fy mhlentyndod ac yn golygu lot i bobl lleol hefyd.,SM,MS,fem_sing_noun_modifier,none,4.523329076798339,4.618954006778567,0.09562492998022787,"[10.732668123747173, 10.222584021718879, 9.784612304285952, 9.12543703380384, 4.523329076798339]","[10.728007316589355, 10.231082966453151, 9.78643859060187, 9.149543762207031, 4.618954006778567]"
84,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                84
item                                                                      32
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                             bws
lemma                                                                    bws
mutation_type                                                          no_SM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                14.0
prev_word                                                              gyrru
incorrect_form                                                           fws
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 84, dtype: object>",9,bws,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,fws,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru fws ei hun.,no_SM,no_mutation,no_mutation,SM,7.305480079518424,7.515604479445352,0.21012439992692755,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.831425136990017, 10.457894855075413, 10.083067999945747, 9.65978611840142, 7.515604479445352]"
85,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                85
item                                                                      32
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                             bws
lemma                                                                    bws
mutation_type                                                          no_SM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                14.0
prev_word                                                              gyrru
incorrect_form                                                           mws
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 85, dtype: object>",9,bws,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,mws,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru mws ei hun.,no_SM,no_mutation,no_mutation,NM,7.305480079518424,7.165500932618191,-0.13997914690023272,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.822930637158846, 10.430275013572292, 10.067147204750462, 9.675997909746672, 7.165500932618191]"
86,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                86
item                                                                      33
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                          Wnaeth
lemma                                                                 gwneud
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                      inflected_zero_trigger
token_id                                                                 1.0
prev_word                                                                NaN
incorrect_form                                                       Gwnaeth
incorrect_sentence         Gwnaeth Dafydd wireddu breuddwyd a phasio ei b...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 86, dtype: object>",9,Wnaeth,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,Gwnaeth,Gwnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,SM,MS,inflected_zero_trigger,none,7.305480079518424,6.914785630173153,-0.3906944493452711,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.828214168548584, 10.410541746351454, 9.991332742902967, 9.533602555592855, 6.914785630173153]"
87,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                87
item                                                                      33
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                          Wnaeth
lemma                                                                 gwneud
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                      inflected_zero_trigger
token_id                                                                 1.0
prev_word                                                                NaN
incorrect_form                                                      Ngwnaeth
incorrect_sentence         Ngwnaeth Dafydd wireddu breuddwyd a phasio ei ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 87, dtype: object>",9,Wnaeth,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,Ngwnaeth,Ngwnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,SM,MS,inflected_zero_trigger,NM,7.305480079518424,7.501563441753388,0.1960833622349636,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.818438529968262, 10.453863143920898, 10.096369171142578, 9.734920501708984, 7.501563441753388]"
88,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                88
item                                                                      34
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                         wireddu
lemma                                                               gwireddu
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                      direct_object_mutation
token_id                                                                 3.0
prev_word                                                             Dafydd
incorrect_form                                                      gwireddu
incorrect_sentence         Wnaeth Dafydd gwireddu breuddwyd a phasio ei b...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 88, dtype: object>",9,wireddu,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,gwireddu,Wnaeth Dafydd gwireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,SM,MS,direct_object_mutation,none,7.305480079518424,7.3226032389534845,0.017123159435060487,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.828531000349257, 10.428814040289986, 10.044143888685438, 9.645174821217855, 7.3226032389534845]"
89,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                89
item                                                                      34
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                         wireddu
lemma                                                               gwireddu
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                      direct_object_mutation
token_id                                                                 3.0
prev_word                                                             Dafydd
incorrect_form                                                     ngwireddu
incorrect_sentence         Wnaeth Dafydd ngwireddu breuddwyd a phasio ei ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 89, dtype: object>",9,wireddu,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,ngwireddu,Wnaeth Dafydd ngwireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,SM,MS,direct_object_mutation,NM,7.305480079518424,7.663572367868926,0.3580922883505018,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.829737864042583, 10.487654987134432, 10.144746178074888, 9.817231579830771, 7.663572367868926]"
90,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                90
item                                                                      35
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                          phasio
lemma                                                                  pasio
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           a
token_id                                                                 6.0
prev_word                                                                  a
incorrect_form                                                         pasio
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a pasio ei bra...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 90, dtype: object>",9,phasio,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,pasio,Wnaeth Dafydd wireddu breuddwyd a pasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,AM,L,a,none,7.305480079518424,7.190850171777937,-0.11462990774048709,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.811405128902859, 10.421805964575874, 10.022079838646782, 9.643354309929741, 7.190850171777937]"
91,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                91
item                                                                      35
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                          phasio
lemma                                                                  pasio
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           a
token_id                                                                 6.0
prev_word                                                                  a
incorrect_form                                                         basio
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a basio ei bra...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 91, dtype: object>",9,phasio,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,basio,Wnaeth Dafydd wireddu breuddwyd a basio ei brawf gyrru bysiau a chael gyrru bws ei hun.,AM,L,a,SM,7.305480079518424,7.269745455847846,-0.035734623670578,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.815724637773302, 10.419247574276394, 10.03447151184082, 9.637262397342258, 7.269745455847846]"
92,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                92
item                                                                      35
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                          phasio
lemma                                                                  pasio
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           a
token_id                                                                 6.0
prev_word                                                                  a
incorrect_form                                                        mhasio
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a mhasio ei br...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 92, dtype: object>",9,phasio,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,mhasio,Wnaeth Dafydd wireddu breuddwyd a mhasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,AM,L,a,NM,7.305480079518424,7.622479429370479,0.3169993498520549,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.814992954856471, 10.4558475393998, 10.09828045493678, 9.727882736607603, 7.622479429370479]"
93,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                93
item                                                                      36
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                           chael
lemma                                                                   cael
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           a
token_id                                                                12.0
prev_word                                                                  a
incorrect_form                                                          cael
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 93, dtype: object>",9,chael,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,cael,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a cael gyrru bws ei hun.,AM,L,a,none,7.305480079518424,7.638722916444142,0.3332428369257183,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.813956048753527, 10.443598853217232, 10.066882557339138, 9.676812251408895, 7.638722916444142]"
94,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                94
item                                                                      36
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                           chael
lemma                                                                   cael
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           a
token_id                                                                12.0
prev_word                                                                  a
incorrect_form                                                          gael
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 94, dtype: object>",9,chael,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,gael,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a gael gyrru bws ei hun.,AM,L,a,SM,7.305480079518424,7.681858370701472,0.3763782911830482,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.816951857672798, 10.448114236195883, 10.07173744837443, 9.674395614200169, 7.681858370701472]"
95,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                95
item                                                                      36
sent_id                                                                    9
source                     https://www.bbc.com/cymrufyw/erthyglau/ce8p08m...
correct_sentence           Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
correct_form                                                           chael
lemma                                                                   cael
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           a
token_id                                                                12.0
prev_word                                                                  a
incorrect_form                                                        nghael
incorrect_sentence         Wnaeth Dafydd wireddu breuddwyd a phasio ei br...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 95, dtype: object>",9,chael,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a chael gyrru bws ei hun.,nghael,Wnaeth Dafydd wireddu breuddwyd a phasio ei brawf gyrru bysiau a nghael gyrru bws ei hun.,AM,L,a,NM,7.305480079518424,7.917583029521139,0.6121029500027149,"[10.82850276099311, 10.42985635333591, 10.029670715332031, 9.615849733352661, 7.305480079518424]","[10.844368784051193, 10.500243688884535, 10.12563409303364, 9.758947899467067, 7.917583029521139]"
96,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                96
item                                                                      37
sent_id                                                                   10
source                     https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence           Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac ...
correct_form                                                        canolfan
lemma                                                               canolfan
mutation_type                                                          no_SM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                16.0
prev_word                                                               agor
incorrect_form                                                      ganolfan
incorrect_sentence         Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 96, dtype: object>",10,canolfan,"Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac maen nhw bellach wedi agor canolfan newydd.",ganolfan,"Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac maen nhw bellach wedi agor ganolfan newydd.",no_SM,no_mutation,no_mutation,SM,4.93306879401207,4.941774207353592,0.008705413341521862,"[10.768476295471192, 10.315150213241576, 9.80233817100525, 9.226866865158081, 4.93306879401207]","[10.766171169281005, 10.322504425048828, 9.80575942993164, 9.222675848007203, 4.941774207353592]"
97,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                97
item                                                                      37
sent_id                                                                   10
source                     https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence           Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac ...
correct_form                                                        canolfan
lemma                                                               canolfan
mutation_type                                                          no_SM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                16.0
prev_word                                                               agor
incorrect_form                                                    nghanolfan
incorrect_sentence         Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 97, dtype: object>",10,canolfan,"Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac maen nhw bellach wedi agor canolfan newydd.",nghanolfan,"Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac maen nhw bellach wedi agor nghanolfan newydd.",no_SM,no_mutation,no_mutation,NM,4.93306879401207,5.3858368737357,0.4527680797236302,"[10.768476295471192, 10.315150213241576, 9.80233817100525, 9.226866865158081, 4.93306879401207]","[10.772391546340216, 10.34786065419515, 9.850855055309477, 9.305350349062966, 5.3858368737357]"
98,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                                98
item                                                                      37
sent_id                                                                   10
source                     https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence           Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac ...
correct_form                                                        canolfan
lemma                                                               canolfan
mutation_type                                                          no_SM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                16.0
prev_word                                                               agor
incorrect_form                                                     chanolfan
incorrect_sentence         Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 98, dtype: object>",10,canolfan,"Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac maen nhw bellach wedi agor canolfan newydd.",chanolfan,"Mae prosiect Hwb y Gors wedi tyfu a thyfu, ac maen nhw bellach wedi agor chanolfan newydd.",no_SM,no_mutation,no_mutation,AM,4.93306879401207,5.202134186029435,0.2690653920173647,"[10.768476295471192, 10.315150213241576, 9.80233817100525, 9.226866865158081, 4.93306879401207]","[10.773961734771728, 10.332032060623169, 9.83100118637085, 9.24799280166626, 5.202134186029435]"
