index,model,item,sentence_id,correct_form,sentence,incorrect_form,incorrect_sentence,mutation_type,trigger_type,specific_trigger,incorrect_form_mut_type,correct_nll_mean,incorrect_nll_mean,delta,layer_nll_correct,layer_nll_incorrect
108,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               108
item                                                                      41
sent_id                                                                   11
source                     https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence           Mae rhai wedi cwestiynu faint sy'n poeni am yr...
correct_form                                                         chostau
lemma                                                                   cost
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                        gyda
token_id                                                                14.0
prev_word                                                               gyda
incorrect_form                                                        costau
incorrect_sentence         Mae rhai wedi cwestiynu faint sy'n poeni am yr...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 108, dtype: object>",11,chostau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda chostau byw'n dominyddu'r sgyrsiau.,costau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda costau byw'n dominyddu'r sgyrsiau.,AM,L,gyda,none,4.379411690489009,4.62795271896399,0.24854102847498094,"[10.765525570622197, 10.260790824890137, 9.45948311134621, 8.528651855610034, 4.379411690489009]","[10.760602767650898, 10.279589432936449, 9.530997276306152, 8.641028532615074, 4.62795271896399]"
109,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               109
item                                                                      41
sent_id                                                                   11
source                     https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence           Mae rhai wedi cwestiynu faint sy'n poeni am yr...
correct_form                                                         chostau
lemma                                                                   cost
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                        gyda
token_id                                                                14.0
prev_word                                                               gyda
incorrect_form                                                        gostau
incorrect_sentence         Mae rhai wedi cwestiynu faint sy'n poeni am yr...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 109, dtype: object>",11,chostau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda chostau byw'n dominyddu'r sgyrsiau.,gostau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda gostau byw'n dominyddu'r sgyrsiau.,AM,L,gyda,SM,4.379411690489009,4.7076941304481945,0.32828243995918527,"[10.765525570622197, 10.260790824890137, 9.45948311134621, 8.528651855610034, 4.379411690489009]","[10.767363951756405, 10.275217129633976, 9.522251459268423, 8.62025237083435, 4.7076941304481945]"
110,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               110
item                                                                      41
sent_id                                                                   11
source                     https://www.bbc.com/cymrufyw/erthyglau/cvgz5g1...
correct_sentence           Mae rhai wedi cwestiynu faint sy'n poeni am yr...
correct_form                                                         chostau
lemma                                                                   cost
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                        gyda
token_id                                                                14.0
prev_word                                                               gyda
incorrect_form                                                      nghostau
incorrect_sentence         Mae rhai wedi cwestiynu faint sy'n poeni am yr...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 110, dtype: object>",11,chostau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda chostau byw'n dominyddu'r sgyrsiau.,nghostau,Mae rhai wedi cwestiynu faint sy'n poeni am yr hinsawdd erbyn hyn gyda nghostau byw'n dominyddu'r sgyrsiau.,AM,L,gyda,NM,4.379411690489009,5.0071104731824665,0.6276987826934572,"[10.765525570622197, 10.260790824890137, 9.45948311134621, 8.528651855610034, 4.379411690489009]","[10.770995528609664, 10.309950016163013, 9.565474969369394, 8.719200858363399, 5.0071104731824665]"
111,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               111
item                                                                      42
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                         nwyrain
lemma                                                                dwyrain
mutation_type                                                             NM
trigger_type                                                               L
specific_trigger                                                          yn
token_id                                                                 5.0
prev_word                                                                 yn
incorrect_form                                                       dwyrain
incorrect_sentence         Mae Capel Jewin yn dwyrain Llundain yn un o'r ...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 111, dtype: object>",12,nwyrain,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,dwyrain,Mae Capel Jewin yn dwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,NM,L,yn,none,4.932512021958828,5.319188169811083,0.38667614785225535,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.741580714350162, 10.220985288205354, 9.590261003245478, 8.99987558696581, 5.319188169811083]"
112,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               112
item                                                                      42
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                         nwyrain
lemma                                                                dwyrain
mutation_type                                                             NM
trigger_type                                                               L
specific_trigger                                                          yn
token_id                                                                 5.0
prev_word                                                                 yn
incorrect_form                                                      ddwyrain
incorrect_sentence         Mae Capel Jewin yn ddwyrain Llundain yn un o'r...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 112, dtype: object>",12,nwyrain,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,ddwyrain,Mae Capel Jewin yn ddwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,NM,L,yn,SM,4.932512021958828,4.99364245062073,0.06113042866190277,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.727274338404337, 10.192612369855246, 9.506953398386637, 8.86285255352656, 4.99364245062073]"
113,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               113
item                                                                      43
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                          gapeli
lemma                                                                 capeli
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                     ychydig
token_id                                                                11.0
prev_word                                                            ychydig
incorrect_form                                                        capeli
incorrect_sentence         Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 113, dtype: object>",12,gapeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,capeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig capeli Cymraeg sydd ar ôl yn y ddinas.,SM,L,ychydig,none,4.932512021958828,4.816849561631679,-0.11566246032714833,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.71871696472168, 10.188867950439453, 9.511541709899902, 8.911991291046142, 4.816849561631679]"
114,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               114
item                                                                      43
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                          gapeli
lemma                                                                 capeli
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                     ychydig
token_id                                                                11.0
prev_word                                                            ychydig
incorrect_form                                                      nghapeli
incorrect_sentence         Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 114, dtype: object>",12,gapeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,nghapeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig nghapeli Cymraeg sydd ar ôl yn y ddinas.,SM,L,ychydig,NM,4.932512021958828,5.1405524906736835,0.20804046871485582,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.72538153330485, 10.23679832175926, 9.592327011956108, 9.049905829959446, 5.1405524906736835]"
115,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               115
item                                                                      43
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                          gapeli
lemma                                                                 capeli
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                     ychydig
token_id                                                                11.0
prev_word                                                            ychydig
incorrect_form                                                       chapeli
incorrect_sentence         Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 115, dtype: object>",12,gapeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,chapeli,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig chapeli Cymraeg sydd ar ôl yn y ddinas.,SM,L,ychydig,AM,4.932512021958828,5.137074164186533,0.2045621422277053,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.723144237811749, 10.223819806025578, 9.588403921860914, 9.070957128818218, 5.137074164186533]"
116,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               116
item                                                                      44
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                          ddinas
lemma                                                                  dinas
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                       def_art_fem_sing_noun
token_id                                                                18.0
prev_word                                                                  y
incorrect_form                                                         dinas
incorrect_sentence         Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 116, dtype: object>",12,ddinas,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,dinas,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y dinas.,SM,MS,def_art_fem_sing_noun,none,4.932512021958828,5.147618285119534,0.21510626316070613,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.72166160583496, 10.215831985473633, 9.55462490081787, 8.949331455230713, 5.147618285119534]"
117,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               117
item                                                                      44
sent_id                                                                   12
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
correct_form                                                          ddinas
lemma                                                                  dinas
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                       def_art_fem_sing_noun
token_id                                                                18.0
prev_word                                                                  y
incorrect_form                                                         ninas
incorrect_sentence         Mae Capel Jewin yn nwyrain Llundain yn un o'r ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 117, dtype: object>",12,ddinas,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.,ninas,Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ninas.,SM,MS,def_art_fem_sing_noun,NM,4.932512021958828,5.307244365891585,0.37473234393275767,"[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828]","[10.719505970294659, 10.22355031967163, 9.595627087813158, 9.027824016717764, 5.307244365891585]"
118,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               118
item                                                                      45
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                          luniau
lemma                                                                   llun
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                       non_normal_word_order
token_id                                                                 3.0
prev_word                                                                 na
incorrect_form                                                       lluniau
incorrect_sentence         Mae 'na lluniau o orffennol cythryblus iawn - ...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 118, dtype: object>",13,luniau,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,lluniau,Mae 'na lluniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,SM,MS,non_normal_word_order,none,6.391201298345219,6.343256655064496,-0.04794464328072312,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.774372187527744, 10.321407491510564, 9.752743851054799, 9.160379713231867, 6.343256655064496]"
119,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               119
item                                                                      46
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                      cythryblus
lemma                                                             cythyrblus
mutation_type                                                          no_AM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                 6.0
prev_word                                                          orffennol
incorrect_form                                                   chythryblus
incorrect_sentence         Mae 'na luniau o orffennol chythryblus iawn - ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 119, dtype: object>",13,cythryblus,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,chythryblus,Mae 'na luniau o orffennol chythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,no_AM,no_mutation,no_mutation,AM,6.391201298345219,6.4367653001909675,0.04556400184574816,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.7899052993111, 10.38413545359736, 9.804380458334219, 9.211906681890072, 6.4367653001909675]"
120,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               120
item                                                                      46
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                      cythryblus
lemma                                                             cythyrblus
mutation_type                                                          no_AM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                 6.0
prev_word                                                          orffennol
incorrect_form                                                    gythryblus
incorrect_sentence         Mae 'na luniau o orffennol gythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 120, dtype: object>",13,cythryblus,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,gythryblus,Mae 'na luniau o orffennol gythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,no_AM,no_mutation,no_mutation,SM,6.391201298345219,6.264627647140752,-0.12657365120446773,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.790066097093666, 10.37746180658755, 9.780190675154977, 9.17807618431423, 6.264627647140752]"
121,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               121
item                                                                      46
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                      cythryblus
lemma                                                             cythyrblus
mutation_type                                                          no_AM
trigger_type                                                     no_mutation
specific_trigger                                                 no_mutation
token_id                                                                 6.0
prev_word                                                          orffennol
incorrect_form                                                  nghythryblus
incorrect_sentence         Mae 'na luniau o orffennol nghythryblus iawn -...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 121, dtype: object>",13,cythryblus,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,nghythryblus,Mae 'na luniau o orffennol nghythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,no_AM,no_mutation,no_mutation,NM,6.391201298345219,6.5961116357989935,0.20491033745377418,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.789051843726117, 10.388240814208984, 9.814077294391135, 9.25652091399483, 6.5961116357989935]"
122,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               122
item                                                                      47
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                       orffennol
lemma                                                             gorffennol
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                           o
token_id                                                                 5.0
prev_word                                                                  o
incorrect_form                                                    gorffennol
incorrect_sentence         Mae 'na luniau o gorffennol cythryblus iawn - ...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 122, dtype: object>",13,orffennol,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,gorffennol,Mae 'na luniau o gorffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,SM,L,o,none,6.391201298345219,6.312760705039615,-0.07844059330560427,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.781884057181221, 10.356278374081565, 9.77399426414853, 9.19453087307158, 6.312760705039615]"
123,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               123
item                                                                      47
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                       orffennol
lemma                                                             gorffennol
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                           o
token_id                                                                 5.0
prev_word                                                                  o
incorrect_form                                                   ngorffennol
incorrect_sentence         Mae 'na luniau o ngorffennol cythryblus iawn -...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 123, dtype: object>",13,orffennol,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,ngorffennol,Mae 'na luniau o ngorffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,SM,L,o,NM,6.391201298345219,6.295265403886636,-0.09593589445858353,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.77233624458313, 10.325068871180216, 9.827009677886963, 9.3250603278478, 6.295265403886636]"
124,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               124
item                                                                      48
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                        gyflafan
lemma                                                               cyflafan
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                       def_art_fem_sing_noun
token_id                                                                11.0
prev_word                                                             wedi'r
incorrect_form                                                      cyflafan
incorrect_sentence         Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 124, dtype: object>",13,gyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,cyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r cyflafan fe godwyd capel arall.,SM,MS,def_art_fem_sing_noun,none,6.391201298345219,6.4693502919240435,0.07814899357882421,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.779851046475498, 10.344664747064764, 9.78112251108343, 9.198455615477128, 6.4693502919240435]"
125,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               125
item                                                                      48
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                        gyflafan
lemma                                                               cyflafan
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                       def_art_fem_sing_noun
token_id                                                                11.0
prev_word                                                             wedi'r
incorrect_form                                                    nghyflafan
incorrect_sentence         Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 125, dtype: object>",13,gyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,nghyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r nghyflafan fe godwyd capel arall.,SM,MS,def_art_fem_sing_noun,NM,6.391201298345219,6.682467229988264,0.2912659316430446,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.782853955807893, 10.360438471255096, 9.809539960778277, 9.247364189313805, 6.682467229988264]"
126,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               126
item                                                                      48
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                        gyflafan
lemma                                                               cyflafan
mutation_type                                                             SM
trigger_type                                                              MS
specific_trigger                                       def_art_fem_sing_noun
token_id                                                                11.0
prev_word                                                             wedi'r
incorrect_form                                                     chyflafan
incorrect_sentence         Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 126, dtype: object>",13,gyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,chyflafan,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r chyflafan fe godwyd capel arall.,SM,MS,def_art_fem_sing_noun,AM,6.391201298345219,6.778573090379888,0.38737179203466887,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.782725420865146, 10.386301864277232, 9.82742808081887, 9.253282221880825, 6.778573090379888]"
127,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               127
item                                                                      49
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                          godwyd
lemma                                                                 codwyd
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                          fe
token_id                                                                13.0
prev_word                                                                 fe
incorrect_form                                                        codwyd
incorrect_sentence         Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 127, dtype: object>",13,godwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,codwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe codwyd capel arall.,SM,L,fe,none,6.391201298345219,6.2586597048718,-0.13254159347341954,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.776729708132537, 10.342543187348738, 9.812366527059805, 9.25458114043526, 6.2586597048718]"
128,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               128
item                                                                      49
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                          godwyd
lemma                                                                 codwyd
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                          fe
token_id                                                                13.0
prev_word                                                                 fe
incorrect_form                                                      nghodwyd
incorrect_sentence         Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                   NM
Name: 128, dtype: object>",13,godwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,nghodwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe nghodwyd capel arall.,SM,L,fe,NM,6.391201298345219,6.757844805717468,0.36664350737224893,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.781371033709982, 10.364104105078656, 9.831560383672299, 9.300991369330365, 6.757844805717468]"
129,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               129
item                                                                      49
sent_id                                                                   13
source                     https://www.bbc.com/cymrufyw/erthyglau/c7v9519...
correct_sentence           Mae 'na luniau o orffennol cythryblus iawn - o...
correct_form                                                          godwyd
lemma                                                                 codwyd
mutation_type                                                             SM
trigger_type                                                               L
specific_trigger                                                          fe
token_id                                                                13.0
prev_word                                                                 fe
incorrect_form                                                       chodwyd
incorrect_sentence         Mae 'na luniau o orffennol cythryblus iawn - o...
num_diffs                                                                  1
incorrect_form_mut_type                                                   AM
Name: 129, dtype: object>",13,godwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.,chodwyd,Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe chodwyd capel arall.,SM,L,fe,AM,6.391201298345219,6.167987274086994,-0.22321402425822523,"[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219]","[10.781511140906293, 10.332826407059379, 9.795568424722422, 9.222764657891314, 6.167987274086994]"
130,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               130
item                                                                      50
sent_id                                                                   14
source                     https://www.bbc.com/cymrufyw/erthyglau/cn0p1xz...
correct_sentence           Bydd adrannau sydd â pherfformiad isel o ran y...
correct_form                                                    pherfformiad
lemma                                                            perfformiad
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           â
token_id                                                                 5.0
prev_word                                                                  â
incorrect_form                                                   perfformiad
incorrect_sentence         Bydd adrannau sydd â perfformiad isel o ran y ...
num_diffs                                                                  1
incorrect_form_mut_type                                                 none
Name: 130, dtype: object>",14,pherfformiad,Bydd adrannau sydd â pherfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.,perfformiad,Bydd adrannau sydd â perfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.,AM,L,â,none,4.190236901535707,4.264176088220933,0.0739391866852257,"[10.753956177655388, 10.294434715719785, 9.274711889379164, 8.377379782059613, 4.190236901535707]","[10.74605650060317, 10.296083843006807, 9.268578417160931, 8.3722282297471, 4.264176088220933]"
131,goldfish-models/cym_latn_5mb,"<bound method IndexOpsMixin.item of Unnamed: 0                                                               131
item                                                                      50
sent_id                                                                   14
source                     https://www.bbc.com/cymrufyw/erthyglau/cn0p1xz...
correct_sentence           Bydd adrannau sydd â pherfformiad isel o ran y...
correct_form                                                    pherfformiad
lemma                                                            perfformiad
mutation_type                                                             AM
trigger_type                                                               L
specific_trigger                                                           â
token_id                                                                 5.0
prev_word                                                                  â
incorrect_form                                                   berfformiad
incorrect_sentence         Bydd adrannau sydd â berfformiad isel o ran y ...
num_diffs                                                                  1
incorrect_form_mut_type                                                   SM
Name: 131, dtype: object>",14,pherfformiad,Bydd adrannau sydd â pherfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.,berfformiad,Bydd adrannau sydd â berfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.,AM,L,â,SM,4.190236901535707,4.44426508510814,0.25402818357243273,"[10.753956177655388, 10.294434715719785, 9.274711889379164, 8.377379782059613, 4.190236901535707]","[10.751754872939166, 10.298370978411507, 9.285474608926211, 8.420309263117174, 4.44426508510814]"
